material_id,formula,elements,theoretical,valence_info,VEC_count
mp-570297,La23Mg4Rh7,"La, Mg, Rh",False,"La: 23 (Valence: 3), Mg: 4 (Valence: 2), Rh: 7 (Valence: 9)",4.117647058823529
mp-20865,YCuPb,"Cu, Pb, Y",False,"Y: 1 (Valence: 3), Cu: 1 (Valence: 11), Pb: 1 (Valence: 4)",6.0
mp-13203,ScCuSn,"Cu, Sc, Sn",True,"Sc: 1 (Valence: 3), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",6.0
mp-13202,YCuSn,"Cu, Sn, Y",True,"Y: 1 (Valence: 3), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",6.0
mp-1096880,CaZnPb,"Ca, Pb, Zn",True,"Ca: 1 (Valence: 2), Zn: 1 (Valence: 12), Pb: 1 (Valence: 4)",6.0
mp-19983,TiCuSn,"Cu, Sn, Ti",False,"Ti: 1 (Valence: 4), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",6.333333333333333
mp-1018713,HfCuSn,"Cu, Hf, Sn",False,"Hf: 1 (Valence: 4), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",6.333333333333333
mp-13406,LaAgPb,"Ag, La, Pb",False,"La: 1 (Valence: 3), Ag: 1 (Valence: 11), Pb: 1 (Valence: 4)",6.0
mp-1071260,LaSnAu,"Au, La, Sn",False,"La: 1 (Valence: 3), Sn: 1 (Valence: 4), Au: 1 (Valence: 11)",6.0
mp-31160,CaZnSn,"Ca, Sn, Zn",False,"Ca: 1 (Valence: 2), Zn: 1 (Valence: 12), Sn: 1 (Valence: 4)",6.0
mp-1212070,La23Cd4Rh7,"Cd, La, Rh",True,"La: 23 (Valence: 3), Cd: 4 (Valence: 12), Rh: 7 (Valence: 9)",5.294117647058823
mp-567446,La23Cd4Pt7,"Cd, La, Pt",False,"La: 23 (Valence: 3), Cd: 4 (Valence: 12), Pt: 7 (Valence: 10)",5.5
mp-1025128,LaCuPb,"Cu, La, Pb",True,"La: 1 (Valence: 3), Cu: 1 (Valence: 11), Pb: 1 (Valence: 4)",6.0
mp-1019277,SrHgPb,"Hg, Pb, Sr",False,"Sr: 1 (Valence: 2), Hg: 1 (Valence: 12), Pb: 1 (Valence: 4)",6.0
mp-1212033,La23Mg4Pt7,"La, Mg, Pt",True,"La: 23 (Valence: 3), Mg: 4 (Valence: 2), Pt: 7 (Valence: 10)",4.323529411764706
mp-1192625,Sr3(Cu2Sn)4,"Cu, Sn, Sr",False,"Sr: 3 (Valence: 2), Cu: 2 (Valence: 11), Sn: 1 (Valence: 4)",5.333333333333333
mp-21677,Ca3(InNi2)4,"Ca, In, Ni",False,"Ca: 3 (Valence: 2), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",4.833333333333333
mp-581781,La23Mg4Ni7,"La, Mg, Ni",False,"La: 23 (Valence: 3), Mg: 4 (Valence: 2), Ni: 7 (Valence: 10)",4.323529411764706
mp-504790,LiYSn,"Li, Sn, Y",True,"Li: 1 (Valence: 1), Y: 1 (Valence: 3), Sn: 1 (Valence: 4)",2.6666666666666665
mp-6919,ScSnAu,"Au, Sc, Sn",True,"Sc: 1 (Valence: 3), Sn: 1 (Valence: 4), Au: 1 (Valence: 11)",6.0
mp-1213625,La23Cd4Ni7,"Cd, La, Ni",True,"La: 23 (Valence: 3), Cd: 4 (Valence: 12), Ni: 7 (Valence: 10)",5.5
mp-1102046,MnInCu4,"Cu, In, Mn",False,"Mn: 1 (Valence: 7), In: 1 (Valence: 3), Cu: 4 (Valence: 11)",9.0
mp-570710,Ca3(Cu2Sn)4,"Ca, Cu, Sn",False,"Ca: 3 (Valence: 2), Cu: 2 (Valence: 11), Sn: 1 (Valence: 4)",5.333333333333333
mp-568664,CaAgBi,"Ag, Bi, Ca",False,"Ca: 1 (Valence: 2), Ag: 1 (Valence: 11), Bi: 1 (Valence: 5)",6.0
mp-567197,YSnAu,"Au, Sn, Y",False,"Y: 1 (Valence: 3), Sn: 1 (Valence: 4), Au: 1 (Valence: 11)",6.0
mp-1018657,CaBiAu,"Au, Bi, Ca",False,"Ca: 1 (Valence: 2), Bi: 1 (Valence: 5), Au: 1 (Valence: 11)",6.0
mp-1019259,SrSnHg,"Hg, Sn, Sr",False,"Sr: 1 (Valence: 2), Sn: 1 (Valence: 4), Hg: 1 (Valence: 12)",6.0
mp-5729,YAgSn,"Ag, Sn, Y",False,"Y: 1 (Valence: 3), Ag: 1 (Valence: 11), Sn: 1 (Valence: 4)",6.0
mp-31301,LiSn4Au3,"Au, Li, Sn",False,"Li: 1 (Valence: 1), Sn: 4 (Valence: 4), Au: 3 (Valence: 11)",6.25
mp-22379,Y3(Co2Sn)4,"Co, Sn, Y",False,"Y: 3 (Valence: 3), Co: 2 (Valence: 9), Sn: 1 (Valence: 4)",5.166666666666667
mp-1026423,Mg14GaBi,"Bi, Ga, Mg",True,"Mg: 14 (Valence: 2), Ga: 1 (Valence: 3), Bi: 1 (Valence: 5)",2.25
mp-1027950,YMg14Ga,"Ga, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Ga: 1 (Valence: 3)",2.125
mp-1222082,Mg6CdIn,"Cd, In, Mg",True,"Mg: 6 (Valence: 2), Cd: 1 (Valence: 12), In: 1 (Valence: 3)",3.375
mp-1028087,YMg14Cu,"Cu, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Cu: 1 (Valence: 11)",2.625
mp-568967,Ba5Ga5Sn,"Ba, Ga, Sn",False,"Ba: 5 (Valence: 2), Ga: 5 (Valence: 3), Sn: 1 (Valence: 4)",2.6363636363636362
mp-2479693,LiCaSn,"Ca, Li, Sn",True,"Li: 1 (Valence: 1), Ca: 1 (Valence: 2), Sn: 1 (Valence: 4)",2.3333333333333335
mp-1026790,LiMg14Bi,"Bi, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Bi: 1 (Valence: 5)",2.125
mp-1026496,Mg14CrCd,"Cd, Cr, Mg",True,"Mg: 14 (Valence: 2), Cr: 1 (Valence: 6), Cd: 1 (Valence: 12)",2.875
mp-1026818,SrLiMg14,"Li, Mg, Sr",True,"Sr: 1 (Valence: 2), Li: 1 (Valence: 1), Mg: 14 (Valence: 2)",1.9375
mp-568168,Rb(In3Au2)2,"Au, In, Rb",False,"Rb: 1 (Valence: 1), In: 3 (Valence: 3), Au: 2 (Valence: 11)",5.333333333333333
mp-1026441,Mg14CdBi,"Bi, Cd, Mg",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Bi: 1 (Valence: 5)",2.8125
mp-1225049,K18Na46Tl31,"K, Na, Tl",True,"K: 18 (Valence: 1), Na: 46 (Valence: 1), Tl: 31 (Valence: 3)",1.6526315789473685
mp-1222930,LaAlCo4,"Al, Co, La",True,"La: 1 (Valence: 3), Al: 1 (Valence: 3), Co: 4 (Valence: 9)",7.0
mp-1028190,CaMg14Al,"Al, Ca, Mg",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Al: 1 (Valence: 3)",2.0625
mp-1028381,LiMg14Ni,"Li, Mg, Ni",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Ni: 1 (Valence: 10)",2.4375
mp-1218356,SrAlGa,"Al, Ga, Sr",True,"Sr: 1 (Valence: 2), Al: 1 (Valence: 3), Ga: 1 (Valence: 3)",2.6666666666666665
mp-1028028,YMg14Sn,"Mg, Sn, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Sn: 1 (Valence: 4)",2.1875
mp-1028164,CaMg14Zr,"Ca, Mg, Zr",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Zr: 1 (Valence: 4)",2.125
mp-570807,Sr4In13Au9,"Au, In, Sr",False,"Sr: 4 (Valence: 2), In: 13 (Valence: 3), Au: 9 (Valence: 11)",5.615384615384615
mp-1028338,Mg14GaNi,"Ga, Mg, Ni",True,"Mg: 14 (Valence: 2), Ga: 1 (Valence: 3), Ni: 1 (Valence: 10)",2.5625
mp-1028265,LiMg14Sn,"Li, Mg, Sn",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Sn: 1 (Valence: 4)",2.0625
mp-1217583,Ti2VNi9,"Ni, Ti, V",True,"Ti: 2 (Valence: 4), V: 1 (Valence: 5), Ni: 9 (Valence: 10)",8.583333333333334
mp-1227950,BaAlSn,"Al, Ba, Sn",True,"Ba: 1 (Valence: 2), Al: 1 (Valence: 3), Sn: 1 (Valence: 4)",3.0
mp-1217832,TaTiNi6,"Ni, Ta, Ti",True,"Ta: 1 (Valence: 5), Ti: 1 (Valence: 4), Ni: 6 (Valence: 10)",8.625
mp-1028035,LaYMg14,"La, Mg, Y",True,"La: 1 (Valence: 3), Y: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.125
mp-1028081,YMg14Zn,"Mg, Y, Zn",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.6875
mp-1217983,TaCo6Mo,"Co, Mo, Ta",True,"Ta: 1 (Valence: 5), Co: 6 (Valence: 9), Mo: 1 (Valence: 6)",8.125
mp-1222791,LaZnNi4,"La, Ni, Zn",True,"La: 1 (Valence: 3), Zn: 1 (Valence: 12), Ni: 4 (Valence: 10)",9.166666666666666
mp-1026857,NaMg14Cu,"Cu, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Cu: 1 (Valence: 11)",2.5
mp-20998,LiCaPb,"Ca, Li, Pb",False,"Li: 1 (Valence: 1), Ca: 1 (Valence: 2), Pb: 1 (Valence: 4)",2.3333333333333335
mp-1026397,Mg14NbSn,"Mg, Nb, Sn",True,"Mg: 14 (Valence: 2), Nb: 1 (Valence: 5), Sn: 1 (Valence: 4)",2.3125
mp-1028177,LiCaMg14,"Ca, Li, Mg",True,"Li: 1 (Valence: 1), Ca: 1 (Valence: 2), Mg: 14 (Valence: 2)",1.9375
mp-605650,Ba5Ga5Pb,"Ba, Ga, Pb",False,"Ba: 5 (Valence: 2), Ga: 5 (Valence: 3), Pb: 1 (Valence: 4)",2.6363636363636362
mp-1027966,Mg14ZrZn,"Mg, Zn, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Zn: 1 (Valence: 12)",2.75
mp-1027982,Mg14ZnSn,"Mg, Sn, Zn",True,"Mg: 14 (Valence: 2), Zn: 1 (Valence: 12), Sn: 1 (Valence: 4)",2.75
mp-1217197,Ti3AlNi12,"Al, Ni, Ti",True,"Ti: 3 (Valence: 4), Al: 1 (Valence: 3), Ni: 12 (Valence: 10)",8.4375
mp-1218855,Sr2AlGa3,"Al, Ga, Sr",True,"Sr: 2 (Valence: 2), Al: 1 (Valence: 3), Ga: 3 (Valence: 3)",2.6666666666666665
mp-1028071,Mg14MnBi,"Bi, Mg, Mn",True,"Mg: 14 (Valence: 2), Mn: 1 (Valence: 7), Bi: 1 (Valence: 5)",2.5
mp-1222733,LaZn4Ni,"La, Ni, Zn",True,"La: 1 (Valence: 3), Zn: 4 (Valence: 12), Ni: 1 (Valence: 10)",10.166666666666666
mp-1026776,LiMg14Ga,"Ga, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Ga: 1 (Valence: 3)",2.0
mp-1026839,NaLiMg14,"Li, Mg, Na",True,"Na: 1 (Valence: 1), Li: 1 (Valence: 1), Mg: 14 (Valence: 2)",1.875
mp-1206734,LiInPt,"In, Li, Pt",True,"Li: 1 (Valence: 1), In: 1 (Valence: 3), Pt: 1 (Valence: 10)",4.666666666666667
mp-1027718,LiMg14Co,"Co, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Co: 1 (Valence: 9)",2.375
mp-1026769,LiHfMg14,"Hf, Li, Mg",True,"Li: 1 (Valence: 1), Hf: 1 (Valence: 4), Mg: 14 (Valence: 2)",2.0625
mp-1028180,CaLaMg14,"Ca, La, Mg",True,"Ca: 1 (Valence: 2), La: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.0625
mp-1028331,Mg14CdNi,"Cd, Mg, Ni",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Ni: 1 (Valence: 10)",3.125
mp-568809,Ba5Al5Pb,"Al, Ba, Pb",False,"Ba: 5 (Valence: 2), Al: 5 (Valence: 3), Pb: 1 (Valence: 4)",2.6363636363636362
mp-1222879,LaMnNi4,"La, Mn, Ni",True,"La: 1 (Valence: 3), Mn: 1 (Valence: 7), Ni: 4 (Valence: 10)",8.333333333333334
mp-1028037,NaYMg14,"Mg, Na, Y",True,"Na: 1 (Valence: 1), Y: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.0
mp-1215961,YFeNi4,"Fe, Ni, Y",True,"Y: 1 (Valence: 3), Fe: 1 (Valence: 8), Ni: 4 (Valence: 10)",8.5
mp-1028325,Mg14NiBi,"Bi, Mg, Ni",True,"Mg: 14 (Valence: 2), Ni: 1 (Valence: 10), Bi: 1 (Valence: 5)",2.6875
mp-1026584,Mg14CdSn,"Cd, Mg, Sn",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Sn: 1 (Valence: 4)",2.75
mp-1026555,SrMg14Cd,"Cd, Mg, Sr",True,"Sr: 1 (Valence: 2), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.625
mp-1026652,NaMg14Ga,"Ga, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Ga: 1 (Valence: 3)",2.0
mp-1028092,LiMg14Mn,"Li, Mg, Mn",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Mn: 1 (Valence: 7)",2.25
mp-1026512,Mg14NbCd,"Cd, Mg, Nb",True,"Mg: 14 (Valence: 2), Nb: 1 (Valence: 5), Cd: 1 (Valence: 12)",2.8125
mp-1028208,LiMg14Al,"Al, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Al: 1 (Valence: 3)",2.0
mp-1028236,Mg14AlBi,"Al, Bi, Mg",True,"Mg: 14 (Valence: 2), Al: 1 (Valence: 3), Bi: 1 (Valence: 5)",2.25
mp-1218026,Ta4(Pd3Rh)3,"Pd, Rh, Ta",True,"Ta: 4 (Valence: 5), Pd: 3 (Valence: 10), Rh: 1 (Valence: 9)",7.375
mp-1028222,Mg14AlGa,"Al, Ga, Mg",True,"Mg: 14 (Valence: 2), Al: 1 (Valence: 3), Ga: 1 (Valence: 3)",2.125
mp-1027998,Mg14ZnCu,"Cu, Mg, Zn",True,"Mg: 14 (Valence: 2), Zn: 1 (Valence: 12), Cu: 1 (Valence: 11)",3.1875
mp-1028198,YMg14Al,"Al, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Al: 1 (Valence: 3)",2.125
mp-1027823,LiMg14Cu,"Cu, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Cu: 1 (Valence: 11)",2.5
mp-1222960,LaCuNi4,"Cu, La, Ni",True,"La: 1 (Valence: 3), Cu: 1 (Valence: 11), Ni: 4 (Valence: 10)",9.0
mp-1027841,Mg14ZrCd,"Cd, Mg, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Cd: 1 (Valence: 12)",2.75
mp-1028122,CaMg14Cd,"Ca, Cd, Mg",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.625
mp-1028183,NaCaMg14,"Ca, Mg, Na",True,"Na: 1 (Valence: 1), Ca: 1 (Valence: 2), Mg: 14 (Valence: 2)",1.9375
mp-1026643,HfMg14Sn,"Hf, Mg, Sn",True,"Hf: 1 (Valence: 4), Mg: 14 (Valence: 2), Sn: 1 (Valence: 4)",2.25
mp-1026633,LiMg14Ti,"Li, Mg, Ti",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Ti: 1 (Valence: 4)",2.0625
mp-11743,LiYGa4,"Ga, Li, Y",False,"Li: 1 (Valence: 1), Y: 1 (Valence: 3), Ga: 4 (Valence: 3)",2.6666666666666665
mp-567545,K(In3Au2)2,"Au, In, K",False,"K: 1 (Valence: 1), In: 3 (Valence: 3), Au: 2 (Valence: 11)",5.333333333333333
mp-1026440,HfMg14Cd,"Cd, Hf, Mg",True,"Hf: 1 (Valence: 4), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.75
mp-1026895,Mg14CuBi,"Bi, Cu, Mg",True,"Mg: 14 (Valence: 2), Cu: 1 (Valence: 11), Bi: 1 (Valence: 5)",2.75
mp-1205978,CaAgPb,"Ag, Ca, Pb",True,"Ca: 1 (Valence: 2), Ag: 1 (Valence: 11), Pb: 1 (Valence: 4)",5.666666666666667
mp-1027960,NaMg14Zn,"Mg, Na, Zn",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.5625
mp-1026781,NaLaMg14,"La, Mg, Na",True,"Na: 1 (Valence: 1), La: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.0
mp-1026579,Mg14GaSn,"Ga, Mg, Sn",True,"Mg: 14 (Valence: 2), Ga: 1 (Valence: 3), Sn: 1 (Valence: 4)",2.1875
mp-1027888,Mg14ZnCd,"Cd, Mg, Zn",True,"Mg: 14 (Valence: 2), Zn: 1 (Valence: 12), Cd: 1 (Valence: 12)",3.25
mp-12951,ZrGaAu,"Au, Ga, Zr",False,"Zr: 1 (Valence: 4), Ga: 1 (Valence: 3), Au: 1 (Valence: 11)",6.0
mp-1028199,Mg14AlZn,"Al, Mg, Zn",True,"Mg: 14 (Valence: 2), Al: 1 (Valence: 3), Zn: 1 (Valence: 12)",2.6875
mp-1028063,Mg14MnGa,"Ga, Mg, Mn",True,"Mg: 14 (Valence: 2), Mn: 1 (Valence: 7), Ga: 1 (Valence: 3)",2.375
mp-1222931,LaFeNi4,"Fe, La, Ni",True,"La: 1 (Valence: 3), Fe: 1 (Valence: 8), Ni: 4 (Valence: 10)",8.5
mp-1028260,NaMg14Sn,"Mg, Na, Sn",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Sn: 1 (Valence: 4)",2.0625
mp-1027816,Mg14CuSn,"Cu, Mg, Sn",True,"Mg: 14 (Valence: 2), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",2.6875
mp-1027979,Mg14ZnNi,"Mg, Ni, Zn",True,"Mg: 14 (Valence: 2), Zn: 1 (Valence: 12), Ni: 1 (Valence: 10)",3.125
mp-1028085,YMg14Zr,"Mg, Y, Zr",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Zr: 1 (Valence: 4)",2.1875
mp-1027918,Mg14ZrSn,"Mg, Sn, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Sn: 1 (Valence: 4)",2.25
mp-1028218,NaMg14Al,"Al, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Al: 1 (Valence: 3)",2.0
mp-1026492,Mg14CrGa,"Cr, Ga, Mg",True,"Mg: 14 (Valence: 2), Cr: 1 (Valence: 6), Ga: 1 (Valence: 3)",2.3125
mp-12952,HfGaAu,"Au, Ga, Hf",False,"Hf: 1 (Valence: 4), Ga: 1 (Valence: 3), Au: 1 (Valence: 11)",6.0
mp-1215968,YBeCu4,"Be, Cu, Y",True,"Y: 1 (Valence: 3), Be: 1 (Valence: 2), Cu: 4 (Valence: 11)",8.166666666666666
mp-1028124,CaMg14Ga,"Ca, Ga, Mg",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Ga: 1 (Valence: 3)",2.0625
mp-1028156,CaYMg14,"Ca, Mg, Y",True,"Ca: 1 (Valence: 2), Y: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.0625
mp-1028024,YMg14Cd,"Cd, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.6875
mp-1026402,HfMg14Bi,"Bi, Hf, Mg",True,"Hf: 1 (Valence: 4), Mg: 14 (Valence: 2), Bi: 1 (Valence: 5)",2.3125
mp-1028049,SrYMg14,"Mg, Sr, Y",True,"Sr: 1 (Valence: 2), Y: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.0625
mp-1027904,HfMg14Zn,"Hf, Mg, Zn",True,"Hf: 1 (Valence: 4), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.75
mp-1222921,LaAlCu4,"Al, Cu, La",True,"La: 1 (Valence: 3), Al: 1 (Valence: 3), Cu: 4 (Valence: 11)",8.333333333333334
mp-1222076,Mn4Ga3Cu2,"Cu, Ga, Mn",True,"Mn: 4 (Valence: 7), Ga: 3 (Valence: 3), Cu: 2 (Valence: 11)",6.555555555555555
mp-1227397,BiPt2Pb,"Bi, Pb, Pt",True,"Bi: 1 (Valence: 5), Pt: 2 (Valence: 10), Pb: 1 (Valence: 4)",7.25
mp-1026392,Mg14TiBi,"Bi, Mg, Ti",True,"Mg: 14 (Valence: 2), Ti: 1 (Valence: 4), Bi: 1 (Valence: 5)",2.3125
mp-1099087,Mg14CoSn,"Co, Mg, Sn",True,"Mg: 14 (Valence: 2), Co: 1 (Valence: 9), Sn: 1 (Valence: 4)",2.5625
mp-1227033,CaSnHg,"Ca, Hg, Sn",True,"Ca: 1 (Valence: 2), Sn: 1 (Valence: 4), Hg: 1 (Valence: 12)",6.0
mp-1028362,Mg14NiSn,"Mg, Ni, Sn",True,"Mg: 14 (Valence: 2), Ni: 1 (Valence: 10), Sn: 1 (Valence: 4)",2.625
mp-1027955,LiMg14Zn,"Li, Mg, Zn",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.5625
mp-1026799,LiMg14Cd,"Cd, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.5625
mp-1028221,Mg14AlCd,"Al, Cd, Mg",True,"Mg: 14 (Valence: 2), Al: 1 (Valence: 3), Cd: 1 (Valence: 12)",2.6875
mp-1222941,LaGaNi4,"Ga, La, Ni",True,"La: 1 (Valence: 3), Ga: 1 (Valence: 3), Ni: 4 (Valence: 10)",7.666666666666667
mp-1026837,LiLaMg14,"La, Li, Mg",True,"Li: 1 (Valence: 1), La: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.0
mp-1215955,YAlCo4,"Al, Co, Y",True,"Y: 1 (Valence: 3), Al: 1 (Valence: 3), Co: 4 (Valence: 9)",7.0
mp-1027958,LaMg14Zn,"La, Mg, Zn",True,"La: 1 (Valence: 3), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.6875
mp-1028133,Mg14MnZn,"Mg, Mn, Zn",True,"Mg: 14 (Valence: 2), Mn: 1 (Valence: 7), Zn: 1 (Valence: 12)",2.9375
mp-1027929,LiMg14Zr,"Li, Mg, Zr",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Zr: 1 (Valence: 4)",2.0625
mp-1027906,Mg14ZnBi,"Bi, Mg, Zn",True,"Mg: 14 (Valence: 2), Zn: 1 (Valence: 12), Bi: 1 (Valence: 5)",2.8125
mp-1028255,Mg14AlSn,"Al, Mg, Sn",True,"Mg: 14 (Valence: 2), Al: 1 (Valence: 3), Sn: 1 (Valence: 4)",2.1875
mp-1222982,LaAlNi4,"Al, La, Ni",True,"La: 1 (Valence: 3), Al: 1 (Valence: 3), Ni: 4 (Valence: 10)",7.666666666666667
mp-1026877,Mg14CdCu,"Cd, Cu, Mg",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Cu: 1 (Valence: 11)",3.1875
mp-1027917,Mg14ZrCu,"Cu, Mg, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Cu: 1 (Valence: 11)",2.6875
mp-1028244,Mg14AlCu,"Al, Cu, Mg",True,"Mg: 14 (Valence: 2), Al: 1 (Valence: 3), Cu: 1 (Valence: 11)",2.625
mp-1027951,Mg14TiZn,"Mg, Ti, Zn",True,"Mg: 14 (Valence: 2), Ti: 1 (Valence: 4), Zn: 1 (Valence: 12)",2.75
mp-1026740,LaMg14Cd,"Cd, La, Mg",True,"La: 1 (Valence: 3), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.6875
mp-1026884,Mg14GaCu,"Cu, Ga, Mg",True,"Mg: 14 (Valence: 2), Ga: 1 (Valence: 3), Cu: 1 (Valence: 11)",2.625
mp-1225481,LaCuSn,"Cu, La, Sn",True,"La: 1 (Valence: 3), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",6.0
mp-1028165,CaMg14Cu,"Ca, Cu, Mg",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Cu: 1 (Valence: 11)",2.5625
mp-1028158,CaMg14Zn,"Ca, Mg, Zn",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.625
mp-1027839,NaMg14Zr,"Mg, Na, Zr",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Zr: 1 (Valence: 4)",2.0625
mp-1028393,Mg14CdCo,"Cd, Co, Mg",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Co: 1 (Valence: 9)",3.0625
mp-1027854,Mg14ZrGa,"Ga, Mg, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Ga: 1 (Valence: 3)",2.1875
mp-570677,Ba5Al5Sn,"Al, Ba, Sn",False,"Ba: 5 (Valence: 2), Al: 5 (Valence: 3), Sn: 1 (Valence: 4)",2.6363636363636362
mp-1028045,LiYMg14,"Li, Mg, Y",True,"Li: 1 (Valence: 1), Y: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.0
mp-1027893,Mg14ZnGa,"Ga, Mg, Zn",True,"Mg: 14 (Valence: 2), Zn: 1 (Valence: 12), Ga: 1 (Valence: 3)",2.6875
mp-1028272,Mg14TiSn,"Mg, Sn, Ti",True,"Mg: 14 (Valence: 2), Ti: 1 (Valence: 4), Sn: 1 (Valence: 4)",2.25
mp-1026649,NaMg14Bi,"Bi, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Bi: 1 (Valence: 5)",2.125
mp-1027870,Mg14ZrBi,"Bi, Mg, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Bi: 1 (Valence: 5)",2.3125
mp-1026447,Mg14CdGa,"Cd, Ga, Mg",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Ga: 1 (Valence: 3)",2.6875
mp-1028146,Mg14MnSn,"Mg, Mn, Sn",True,"Mg: 14 (Valence: 2), Mn: 1 (Valence: 7), Sn: 1 (Valence: 4)",2.4375
mp-1217555,Ti2NbNi9,"Nb, Ni, Ti",True,"Ti: 2 (Valence: 4), Nb: 1 (Valence: 5), Ni: 9 (Valence: 10)",8.583333333333334
mp-1027997,SrMg14Zn,"Mg, Sr, Zn",True,"Sr: 1 (Valence: 2), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.625
mp-1028189,SrCaMg14,"Ca, Mg, Sr",True,"Sr: 1 (Valence: 2), Ca: 1 (Valence: 2), Mg: 14 (Valence: 2)",2.0
mp-1026625,Mg14SnBi,"Bi, Mg, Sn",True,"Mg: 14 (Valence: 2), Sn: 1 (Valence: 4), Bi: 1 (Valence: 5)",2.3125
mp-1026646,NaMg14Cd,"Cd, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.5625
mp-1026393,Mg14TiCd,"Cd, Mg, Ti",True,"Mg: 14 (Valence: 2), Ti: 1 (Valence: 4), Cd: 1 (Valence: 12)",2.75
