material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal
mp-20599,PdPb2,"Pb, Pd",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-862621,GaPt3,"Ga, Pt",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-565,Sn2Rh,"Rh, Sn",2,0.04618277416666672,Tetragonal,140,I4/mcm,0.0,False,True
mp-12772,Hf2Al,"Al, Hf",2,0.03718523444443633,Tetragonal,140,I4/mcm,0.0,False,True
mp-31172,Ca5Ag3,"Ag, Ca",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-30666,Sc3Ga2,"Ga, Sc",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-622106,Ba5Pb3,"Ba, Pb",2,0.015117826874995188,Tetragonal,140,I4/mcm,0.0,False,True
mp-571664,Zr2Rh,"Rh, Zr",2,0.00028326999999706004,Tetragonal,140,I4/mcm,0.0,False,True
mp-19974,In2Ag,"Ag, In",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-571160,Tl2Pt,"Pt, Tl",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-1106120,Sr5Tl3,"Sr, Tl",2,0.0013760289583366614,Tetragonal,140,I4/mcm,0.0,False,True
mp-22752,FeSn2,"Fe, Sn",2,0.013997236666665636,Tetragonal,140,I4/mcm,0.0,False,True
mp-1189767,La5Tl3,"La, Tl",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-1204272,Y3Ir2,"Ir, Y",2,0.016821361321429862,Tetragonal,140,I4/mcm,0.0,False,True
mp-21318,PtPb2,"Pb, Pt",2,0.05966325555555585,Tetragonal,140,I4/mcm,0.0,False,True
mp-20086,MnSn2,"Mn, Sn",2,0.009669549022984114,Tetragonal,140,I4/mcm,0.0,False,True
mp-628,Zr2Co,"Co, Zr",2,0.04368050166666748,Tetragonal,140,I4/mcm,0.0,False,True
mp-1196999,Y3Rh2,"Rh, Y",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-30572,Hf2Ga,"Ga, Hf",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-1188462,Ta5Ga3,"Ga, Ta",2,0.014918429062497296,Tetragonal,140,I4/mcm,0.0,False,True
mp-12666,Be12Pd,"Be, Pd",2,0.07945158115384565,Tetragonal,139,I4/mmm,0.0,False,True
mp-11464,MgHg2,"Hg, Mg",2,0.022827782499999727,Tetragonal,139,I4/mmm,0.0,False,True
mp-569535,Ca2Bi,"Bi, Ca",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-1007664,InPd3,"In, Pd",2,0.005576428750000417,Tetragonal,139,I4/mmm,0.0,False,True
mp-266,Zr2Pd,"Pd, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-1018153,HfAu2,"Au, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-2705,VPt3,"Pt, V",2,0.011099447500001247,Tetragonal,139,I4/mmm,0.0,False,True
mp-30852,TiPt8,"Pt, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-13155,Hf2Ag,"Ag, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-12761,BeAu2,"Au, Be",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-11567,ScZn12,"Sc, Zn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-873,VPd3,"Pd, V",2,0.008876747500000448,Tetragonal,139,I4/mmm,0.0,False,True
mp-1590,Be12Cr,"Be, Cr",2,0.0002578444230767474,Tetragonal,139,I4/mmm,0.0,False,True
mp-11454,Hf2Pd,"Hf, Pd",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-2554,Al3V,"Al, V",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-571505,Rb2In3,"In, Rb",2,0.0056279337619051795,Tetragonal,139,I4/mmm,0.0,False,True
mp-1018149,ScCu2,"Cu, Sc",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-10909,AlRe2,"Al, Re",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-1973,NbGa3,"Ga, Nb",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-1018123,TiAu2,"Au, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-2123,Nb3Au2,"Au, Nb",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-30581,Hf2Cu,"Cu, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-1018121,TiPd2,"Pd, Ti",2,0.0012809466666681146,Tetragonal,139,I4/mmm,0.0,False,True
mp-1475,Be12Mo,"Be, Mo",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-1018166,AlTc2,"Al, Tc",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-869,TaAl3,"Al, Ta",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-1014231,Hf2Zn,"Hf, Zn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-571438,Be12V,"Be, V",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
mp-21477,RbIn4,"In, Rb",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True
