material_id,formula,elements,theoretical,valence_info
mp-21589,Ga9Ni13,"Ga, Ni",False,
mp-1019,YNi2,"Ni, Y",False,
mp-569196,YNi3,"Ni, Y",False,
mp-2152,YNi5,"Ni, Y",False,
mp-1364,YNi,"Ni, Y",False,
mp-574339,Y2Ni7,"Ni, Y",False,
mp-1201276,Y2Ni7,"Ni, Y",False,
mp-1196175,Y2Ni17,"Ni, Y",False,
mp-1105633,Y3Ni,"Ni, Y",False,
mp-582134,Y3Ni2,"Ni, Y",False,
mp-1200338,Y15Ni32,"Ni, Y",False,
mp-485,ZrNi3,"Ni, Zr",False,
mp-556,ZrNi,"Ni, Zr",False,
mp-2439,ZrNi5,"Ni, Zr",False,
mp-2250,ZrNi2,"Ni, Zr",False,
mp-328,Zr2Ni,"Ni, Zr",False,
mp-1188069,Zr2Ni7,"Ni, Zr",False,
mp-2717,Zr2Ni7,"Ni, Zr",False,
mp-1194271,Zr6Ni23,"Ni, Zr",False,
mp-680655,Zr7Ni10,"Ni, Zr",False,
mp-636525,Zr7Ni10,"Ni, Zr",False,
mp-30260,Zr8Ni21,"Ni, Zr",False,
mp-30814,Zr9Ni11,"Ni, Zr",False,
mp-1077429,NbNi2,"Nb, Ni",True,
mp-1220799,NbNi,"Nb, Ni",True,
mp-1451,NbNi3,"Nb, Ni",False,
mp-11513,NbNi3,"Nb, Ni",False,
mp-1103618,NbNi2,"Nb, Ni",True,
mp-1191285,NbNi2,"Nb, Ni",True,
mp-1105044,Nb6Ni7,"Nb, Ni",True,
mp-1104237,Nb7Ni6,"Nb, Ni",False,
mp-11507,Ni4Mo,"Mo, Ni",False,
mp-784630,Ni2Mo,"Mo, Ni",True,
mp-11506,Ni3Mo,"Mo, Ni",False,
mp-867357,Tc3Ni,"Ni, Tc",True,
mp-1220054,NiRh,"Ni, Rh",True,
mp-1186347,Ni3Rh,"Ni, Rh",True,
mp-1220057,NiPd,"Ni, Pd",True,
mp-973983,NiPd3,"Ni, Pd",True,
mp-985556,CdNi,"Cd, Ni",False,
mp-1183624,Cd3Ni,"Cd, Ni",True,
mp-1229280,Cd5Ni,"Cd, Ni",True,
mp-20997,InNi,"In, Ni",False,
mp-22784,InNi3,"In, Ni",False,
mp-19876,InNi,"In, Ni",False,
mp-22469,InNi3,"In, Ni",False,
mp-1213091,In3Ni7,"In, Ni",True,
mp-21385,In3Ni2,"In, Ni",False,
mp-1212307,In7Ni3,"In, Ni",True,
mp-641509,In9Ni13,"In, Ni",False,
mp-1080147,Ni3Sn,"Ni, Sn",False,
mp-11522,Ni3Sn,"Ni, Sn",False,
mp-680646,NiSn,"Ni, Sn",False,
mp-11523,Ni3Sn,"Ni, Sn",False,
mp-20112,Ni3Sn,"Ni, Sn",False,
mp-669720,Ni3Sn2,"Ni, Sn",False,
mp-1221030,Ni4Sn3,"Ni, Sn",True,
mp-20174,Ni3Sn4,"Ni, Sn",False,
mp-1219822,Ni7Sn8,"Ni, Sn",True,
mp-1064719,LaNi,"La, Ni",False,
mp-2764,LaNi3,"La, Ni",False,
mp-2317,LaNi5,"La, Ni",False,
mp-2708,LaNi2,"La, Ni",False,
mp-1691,La2Ni3,"La, Ni",False,
mp-1188908,La2Ni7,"La, Ni",False,
mp-1679,La2Ni7,"La, Ni",False,
mp-1189497,La3Ni,"La, Ni",False,
mp-582055,La7Ni16,"La, Ni",False,
mp-573855,La7Ni3,"La, Ni",False,
mp-12174,HfNi3,"Hf, Ni",False,
mp-30708,HfNi2,"Hf, Ni",False,
mp-1184730,HfNi3,"Hf, Ni",True,
mp-1018056,HfNi,"Hf, Ni",False,
mp-7285,HfNi3,"Hf, Ni",False,
mp-569516,HfNi5,"Hf, Ni",False,
mp-1205858,Hf2Ni7,"Hf, Ni",True,
mp-861,Hf2Ni,"Hf, Ni",False,
mp-27166,Hf3Ni7,"Hf, Ni",False,
mp-1198091,Hf7Ni10,"Hf, Ni",True,
mp-27165,Hf8Ni21,"Hf, Ni",False,
mp-1188785,Hf9Ni11,"Hf, Ni",False,
mp-569776,TaNi3,"Ni, Ta",False,
mp-891,TaNi3,"Ni, Ta",False,
mp-570491,TaNi3,"Ni, Ta",False,
mp-1157,TaNi2,"Ni, Ta",False,
mp-1217954,TaNi,"Ni, Ta",True,
mp-1867,Ta2Ni,"Ni, Ta",False,
mp-30811,Ni4W,"Ni, W",False,
mp-862604,Re3Ni,"Ni, Re",True,
mp-1220071,NiIr,"Ir, Ni",True,
mp-1186350,NiIr3,"Ir, Ni",True,
mp-1100766,Ni3Pt,"Ni, Pt",True,
mp-945,NiPt,"Ni, Pt",False,
mp-12798,Ni3Pt,"Ni, Pt",False,
mp-1220052,NiPt,"Ni, Pt",True,
mp-1186117,NiPt3,"Ni, Pt",True,
mp-976818,Ni3Au,"Au, Ni",True,
mp-976784,NiAu3,"Au, Ni",True,
mp-976806,NiAu3,"Au, Ni",True,
mp-570835,NiHg4,"Hg, Ni",False,
mp-569446,NiPb,"Ni, Pb",False,
mp-999318,NiBi,"Bi, Ni",False,
mp-1220533,NiBi,"Bi, Ni",True,
mp-23179,NiBi3,"Bi, Ni",False,
mp-1215518,ZnCu3,"Cu, Zn",True,
mp-1215462,ZnCu,"Cu, Zn",True,
mp-987,ZnCu,"Cu, Zn",False,
mp-1215401,ZnCu2,"Cu, Zn",True,
mp-1215529,ZnCu3,"Cu, Zn",True,
mp-972042,Zn3Cu,"Cu, Zn",True,
mp-1215483,Zn3Cu,"Cu, Zn",True,
mp-1368,Zn8Cu5,"Cu, Zn",False,
mp-1216020,Zn35Cu17,"Cu, Zn",True,
mp-865798,GaCu3,"Cu, Ga",True,
mp-1183995,GaCu3,"Cu, Ga",True,
mp-1184001,GaCu3,"Cu, Ga",True,
mp-11359,Ga2Cu,"Cu, Ga",False,
mp-1197621,Ga4Cu9,"Cu, Ga",False,
mp-2726,SrCu5,"Cu, Sr",False,
mp-1025402,SrCu,"Cu, Sr",False,
mp-712,YCu,"Cu, Y",False,
mp-2698,YCu2,"Cu, Y",False,
mp-1080443,YCu,"Cu, Y",True,
mp-2797,YCu5,"Cu, Y",False,
mp-1102436,YCu2,"Cu, Y",True,
mp-1072655,ZrCu2,"Cu, Zr",True,
mp-30603,ZrCu5,"Cu, Zr",False,
mp-1080022,ZrCu,"Cu, Zr",False,
mp-2210,ZrCu,"Cu, Zr",False,
mp-1067210,ZrCu,"Cu, Zr",False,
mp-1188040,ZrCu3,"Cu, Zr",True,
mp-583800,Zr2Cu,"Cu, Zr",False,
mp-193,Zr2Cu,"Cu, Zr",False,
mp-1077372,Zr2Cu,"Cu, Zr",False,
mp-1195821,Zr3Cu8,"Cu, Zr",False,
mp-1188077,Zr7Cu10,"Cu, Zr",True,
mp-1216441,Zr14Cu51,"Cu, Zr",True,
mp-1225704,CuRh,"Cu, Rh",True,
mp-1184027,Cu3Rh,"Cu, Rh",True,
mp-1184028,Cu3Rh,"Cu, Rh",True,
mp-680639,Cu3Pd,"Cu, Pd",False,
mp-1018029,CuPd,"Cu, Pd",False,
mp-672265,Cu3Pd,"Cu, Pd",False,
mp-1225701,CuPd,"Cu, Pd",True,
mp-30594,Cu4Pd,"Cu, Pd",False,
mp-1225656,CuPd,"Cu, Pd",True,
mp-580357,Cu3Pd,"Cu, Pd",False,
mp-1225751,Cu3Pd2,"Cu, Pd",True,
mp-1184119,CuPd3,"Cu, Pd",True,
mp-1184011,Cu3Ag,"Ag, Cu",True,
mp-984351,CuAg3,"Ag, Cu",True,
mp-16775,CdCu2,"Cd, Cu",False,
mp-568315,CdCu2,"Cd, Cu",False,
mp-1183623,CdCu3,"Cd, Cu",True,
mp-30696,Cd5Cu2,"Cd, Cu",False,
mp-1184858,InCu3,"Cu, In",True,
mp-1018053,InCu,"Cu, In",True,
mp-21985,In3Cu7,"Cu, In",False,
mp-683917,In4Cu9,"Cu, In",False,
mp-646039,In7Cu10,"Cu, In",False,
mp-1188928,In9Cu11,"Cu, In",True,
mp-1224313,In9Cu11,"Cu, In",True,
mp-10598,CuSn,"Cu, Sn",False,
mp-1195862,Cu3Sn,"Cu, Sn",True,
mp-581786,Cu3Sn,"Cu, Sn",False,
mp-13138,Cu3Sn,"Cu, Sn",False,
mp-838,Cu3Sn,"Cu, Sn",False,
mp-30597,Cu10Sn3,"Cu, Sn",False,
mp-568495,Cu10Sn3,"Cu, Sn",False,
mp-845,Cu5Sn4,"Cu, Sn",False,
mp-568524,Cu5Sn4,"Cu, Sn",False,
mp-1233,Cu6Sn5,"Cu, Sn",False,
mp-1213530,Cu41Sn11,"Cu, Sn",True,
mp-1225980,Cu19Sn16,"Cu, Sn",True,
mp-1227576,Cu81Sn22,"Cu, Sn",True,
mp-642,BaCu13,"Ba, Cu",False,
mp-30428,BaCu,"Ba, Cu",False,
mp-1194443,LaCu13,"Cu, La",False,
mp-30589,LaCu4,"Cu, La",False,
mp-2613,LaCu5,"Cu, La",False,
mp-636256,LaCu6,"Cu, La",False,
mp-2051,LaCu2,"Cu, La",False,
mp-1078920,LaCu,"Cu, La",False,
mp-30590,LaCu6,"Cu, La",False,
mp-1184704,HfCu3,"Cu, Hf",True,
mp-865176,HfCu3,"Cu, Hf",True,
mp-30581,Hf2Cu,"Cu, Hf",False,
mp-7353,Hf3Cu8,"Cu, Hf",False,
mp-1200988,Hf7Cu10,"Cu, Hf",True,
mp-1224756,Hf14Cu51,"Cu, Hf",True,
mp-12086,Cu3Pt,"Cu, Pt",False,
mp-644311,CuPt,"Cu, Pt",False,
mp-12608,CuPt7,"Cu, Pt",False,
mp-1225761,Cu4Au,"Au, Cu",True,
mp-1225677,CuAu,"Au, Cu",True,
mp-2258,Cu3Au,"Au, Cu",False,
mp-522,CuAu,"Au, Cu",False,
mp-582681,CuAu,"Au, Cu",False,
mp-2103,CuAu3,"Au, Cu",False,
mp-1184018,CuAu3,"Au, Cu",True,
mp-1184004,CuAu3,"Au, Cu",True,
mp-1225742,CuAu4,"Au, Cu",True,
mp-569792,CuBi,"Bi, Cu",True,
mp-2504,RbZn13,"Rb, Zn",False,
mp-12724,SrZn,"Sr, Zn",False,
mp-569426,SrZn2,"Sr, Zn",False,
mp-13365,SrZn2,"Sr, Zn",True,
mp-638,SrZn5,"Sr, Zn",False,
mp-1435,SrZn5,"Sr, Zn",False,
mp-18026,SrZn11,"Sr, Zn",False,
mp-672707,SrZn13,"Sr, Zn",False,
mp-1218673,Sr4Zn51,"Sr, Zn",True,
mp-1072382,YZn2,"Y, Zn",True,
mp-1095495,YZn2,"Y, Zn",True,
mp-2516,YZn,"Y, Zn",False,
mp-30884,YZn3,"Y, Zn",False,
mp-30885,YZn5,"Y, Zn",False,
mp-1202791,YZn5,"Y, Zn",False,
mp-30886,YZn12,"Y, Zn",False,
mp-1200992,Y2Zn17,"Y, Zn",False,
mp-17639,Y2Zn17,"Y, Zn",False,
mp-1103536,Y3Zn11,"Y, Zn",False,
mp-1192854,Y6Zn23,"Y, Zn",False,
mp-1016109,ZrZn16,"Zn, Zr",True,
mp-864889,ZrZn3,"Zn, Zr",True,
mp-1401,ZrZn2,"Zn, Zr",False,
mp-570276,ZrZn,"Zn, Zr",False,
mp-30888,ZrZn22,"Zn, Zr",False,
mp-1018105,Zr2Zn,"Zn, Zr",False,
mp-1207421,Zr3Zn2,"Zn, Zr",True,
mp-972088,Zr3Zn,"Zn, Zr",True,
mp-1207439,Zr5Zn39,"Zn, Zr",True,
mp-953,NbZn3,"Nb, Zn",False,
mp-30798,NbZn2,"Nb, Zn",False,
mp-640041,NbZn16,"Nb, Zn",False,
mp-1104372,Nb6Zn7,"Nb, Zn",False,
mp-972048,Zn6Mo,"Mo, Zn",False,
mp-644500,Zn7Mo,"Mo, Zn",False,
mp-1206378,Zn7Tc,"Tc, Zn",True,
mp-1205290,Zn6Ru,"Ru, Zn",False,
mp-1380,Zn3Ru,"Ru, Zn",False,
mp-865342,Zn3Rh,"Rh, Zn",True,
mp-980200,Zn3Rh,"Rh, Zn",True,
mp-6938,ZnRh,"Rh, Zn",False,
mp-13447,Zn13Rh,"Rh, Zn",False,
mp-13448,Zn11Rh2,"Rh, Zn",False,
mp-971779,ZnRh3,"Rh, Zn",True,
mp-1215714,Zn2Pd,"Pd, Zn",True,
mp-1652,ZnPd,"Pd, Zn",False,
mp-865357,Zn3Pd,"Pd, Zn",True,
mp-1215509,ZnPd2,"Pd, Zn",True,
mp-1103252,ZnPd2,"Pd, Zn",False,
mp-1215488,Zn5Pd3,"Pd, Zn",True,
mp-1215779,Zn10Pd3,"Pd, Zn",True,
mp-1187913,ZnPd3,"Pd, Zn",True,
mp-971909,ZnPd3,"Pd, Zn",True,
mp-865425,ZnPd3,"Pd, Zn",True,
mp-1215579,ZnPd4,"Pd, Zn",True,
mp-1208176,Zn61Pd8,"Pd, Zn",True,
mp-1208530,Zn74Pd21,"Pd, Zn",True,
mp-1093999,Zn2Ag,"Ag, Zn",True,
mp-1187969,Zn3Ag,"Ag, Zn",True,
mp-1187974,ZnAg,"Ag, Zn",True,
mp-1215437,ZnAg,"Ag, Zn",True,
mp-1215497,Zn3Ag,"Ag, Zn",True,
mp-1215724,ZnAg,"Ag, Zn",True,
mp-1912,ZnAg,"Ag, Zn",False,
mp-1187952,ZnAg3,"Ag, Zn",True,
mp-1187946,ZnAg3,"Ag, Zn",True,
mp-864794,ZnAg3,"Ag, Zn",True,
mp-30361,Zn8Ag5,"Ag, Zn",False,
mp-1188074,Zn3In,"In, Zn",True,
mp-981211,ZnIn3,"In, Zn",True,
mp-971832,ZnIn3,"In, Zn",True,
mp-1188070,Zn3Sn,"Sn, Zn",True,
mp-902,BaZn,"Ba, Zn",False,
mp-1018178,Ba2Zn,"Ba, Zn",False,
mp-30435,BaZn2,"Ba, Zn",False,
mp-303,BaZn5,"Ba, Zn",False,
mp-672225,BaZn13,"Ba, Zn",False,
mp-2615,LaZn,"La, Zn",False,
mp-1185121,LaZn3,"La, Zn",True,
mp-861620,LaZn4,"La, Zn",False,
mp-567258,LaZn2,"La, Zn",False,
mp-571191,LaZn11,"La, Zn",False,
mp-2424,LaZn5,"La, Zn",False,
mp-1193170,LaZn13,"La, Zn",False,
mp-30709,La2Zn17,"La, Zn",False,
mp-1184975,La3Zn,"La, Zn",True,
mp-1185085,La3Zn,"La, Zn",True,
mp-1200584,La3Zn22,"La, Zn",False,
mp-1014219,HfZn,"Hf, Zn",True,
mp-866108,HfZn3,"Hf, Zn",True,
mp-1016106,HfZn16,"Hf, Zn",True,
mp-1201271,HfZn22,"Hf, Zn",False,
mp-1192084,HfZn2,"Hf, Zn",False,
mp-514,HfZn2,"Hf, Zn",False,
mp-1014231,Hf2Zn,"Hf, Zn",False,
mp-1102895,TaZn2,"Ta, Zn",False,
mp-1187257,TaZn3,"Ta, Zn",True,
mp-862679,TaZn2,"Ta, Zn",False,
mp-1105040,Ta6Zn7,"Ta, Zn",False,
mp-865362,Zn3Ir,"Ir, Zn",True,
mp-1206819,ZnIr,"Ir, Zn",True,
mp-30747,Zn11Ir2,"Ir, Zn",False,
mp-865355,Zn3Pt,"Pt, Zn",True,
mp-894,ZnPt,"Pt, Zn",False,
mp-30856,ZnPt3,"Pt, Zn",False,
mp-30857,Zn12Pt7,"Pt, Zn",False,
mp-569514,Zn49Pt29,"Pt, Zn",False,
mp-1684,ZnAu,"Au, Zn",False,
mp-1188000,Zn3Au,"Au, Zn",True,
mp-30424,Zn3Au,"Au, Zn",False,
mp-1755,ZnAu3,"Au, Zn",False,
mp-669566,ZnAu3,"Au, Zn",False,
mp-1215575,ZnAu4,"Au, Zn",True,
mp-1207512,Zn3Au5,"Au, Zn",True,
mp-1006226,ZnBi,"Bi, Zn",True,
mp-31493,RbGa3,"Ga, Rb",False,
mp-1460,RbGa7,"Ga, Rb",False,
mp-1199262,SrGa,"Ga, Sr",False,
mp-182,SrGa2,"Ga, Sr",False,
mp-1827,SrGa4,"Ga, Sr",False,
mp-30667,Sr8Ga7,"Ga, Sr",False,
mp-865598,YGa3,"Ga, Y",True,
mp-1914,YGa2,"Ga, Y",False,
mp-30681,YGa6,"Ga, Y",False,
mp-11420,YGa,"Ga, Y",False,
mp-979423,YGa3,"Ga, Y",True,
mp-1204352,Y3Ga2,"Ga, Y",False,
mp-672256,Y5Ga3,"Ga, Y",False,
mp-510521,Y5Ga3,"Ga, Y",False,
mp-30682,ZrGa,"Ga, Zr",False,
mp-1080001,ZrGa3,"Ga, Zr",False,
mp-30683,ZrGa2,"Ga, Zr",False,
mp-30685,ZrGa3,"Ga, Zr",False,
mp-30686,Zr2Ga3,"Ga, Zr",False,
mp-569833,Zr2Ga,"Ga, Zr",False,
mp-30684,Zr3Ga2,"Ga, Zr",False,
mp-1188008,Zr3Ga,"Ga, Zr",True,
mp-1207393,Zr3Ga5,"Ga, Zr",False,
mp-1188336,Zr5Ga4,"Ga, Zr",False,
mp-1106169,Zr5Ga3,"Ga, Zr",False,
mp-2670,Nb3Ga,"Ga, Nb",False,
mp-11393,Nb3Ga2,"Ga, Nb",False,
mp-570293,Nb5Ga3,"Ga, Nb",False,
mp-1973,NbGa3,"Ga, Nb",False,
mp-1105552,Nb5Ga3,"Ga, Nb",False,
mp-18032,Nb5Ga4,"Ga, Nb",False,
mp-1195396,Nb4Ga5,"Ga, Nb",False,
mp-1072,Nb5Ga13,"Ga, Nb",False,
mp-2377,GaMo3,"Ga, Mo",False,
mp-1203833,Ga31Mo6,"Ga, Mo",False,
mp-1195805,Ga41Mo8,"Ga, Mo",True,
mp-867841,GaTc,"Ga, Tc",True,
mp-1183998,Ga3Tc,"Ga, Tc",True,
mp-22320,GaRu,"Ga, Ru",False,
mp-672204,Ga3Ru,"Ga, Ru",False,
mp-1072429,Ga2Ru,"Ga, Ru",False,
mp-1188977,Ga3Rh,"Ga, Rh",False,
mp-2444,GaRh,"Ga, Rh",False,
mp-31312,Ga9Rh2,"Ga, Rh",False,
mp-1190908,Ga9Rh2,"Ga, Rh",False,
mp-1184265,GaRh3,"Ga, Rh",True,
mp-1200062,Ga16Rh3,"Ga, Rh",False,
mp-30923,Ga5Rh3,"Ga, Rh",False,
mp-1200191,Ga21Rh4,"Ga, Rh",False,
mp-30665,Ga17Rh10,"Ga, Rh",False,
mp-1078526,GaPd,"Ga, Pd",False,
mp-30660,Ga5Pd,"Ga, Pd",False,
mp-1212609,GaPd,"Ga, Pd",True,
mp-1869,GaPd2,"Ga, Pd",False,
mp-1184278,GaPd3,"Ga, Pd",True,
mp-1184209,GaPd3,"Ga, Pd",True,
mp-1184254,GaPd3,"Ga, Pd",True,
mp-1106289,Ga7Pd3,"Ga, Pd",False,
mp-405,Ga2Pd5,"Ga, Pd",False,
mp-2408,Ga3Pd5,"Ga, Pd",False,
mp-31467,Ga3Pd7,"Ga, Pd",False,
mp-31485,Ga5Pd13,"Ga, Pd",False,
mp-11478,GaAg,"Ag, Ga",False,
mp-1184301,Ga3Ag,"Ag, Ga",True,
mp-1184226,Ga3Ag,"Ag, Ga",True,
mp-578,GaAg2,"Ag, Ga",False,
mp-1224795,GaAg3,"Ag, Ga",True,
mp-1184036,GaAg3,"Ag, Ga",True,
mp-1183967,GaAg3,"Ag, Ga",True,
mp-1224870,Ga5Ag13,"Ag, Ga",True,
mp-1183662,Cd3Ga,"Cd, Ga",True,
mp-1183646,Cd3Ga,"Cd, Ga",True,
mp-1184811,InGa3,"Ga, In",True,
mp-1184904,In3Ga,"Ga, In",True,
mp-974309,In3Ga,"Ga, In",True,
mp-1184236,GaSn3,"Ga, Sn",True,
mp-574338,CsGa3,"Cs, Ga",False,
mp-30574,CsGa7,"Cs, Ga",False,
mp-1200207,Cs8Ga11,"Cs, Ga",False,
mp-1227946,BaGa2,"Ba, Ga",True,
mp-1219,BaGa2,"Ba, Ga",False,
mp-335,BaGa4,"Ba, Ga",False,
mp-1361615,Ba5Ga6,"Ba, Ga",True,
mp-1228211,Ba5Ga6,"Ba, Ga",True,
mp-30429,Ba8Ga7,"Ba, Ga",False,
mp-1002133,LaGa,"Ga, La",False,
mp-20487,La3Ga,"Ga, La",False,
mp-19839,LaGa2,"Ga, La",False,
mp-672217,La5Ga3,"Ga, La",False,
mp-644739,LaGa6,"Ga, La",False,
mp-11440,HfGa2,"Ga, Hf",False,
mp-11387,HfGa3,"Ga, Hf",False,
mp-510188,HfGa,"Ga, Hf",False,
mp-30572,Hf2Ga,"Ga, Hf",False,
mp-11441,Hf2Ga3,"Ga, Hf",False,
mp-1184650,Hf3Ga,"Ga, Hf",True,
mp-22337,Hf5Ga3,"Ga, Hf",False,
mp-30703,Hf11Ga10,"Ga, Hf",False,
mp-11416,TaGa3,"Ga, Ta",False,
mp-16756,Ta3Ga2,"Ga, Ta",False,
mp-1188462,Ta5Ga3,"Ga, Ta",False,
mp-568376,Ta5Ga3,"Ga, Ta",False,
mp-30668,Ta5Ga3,"Ga, Ta",False,
mp-1190774,Ta6Ga5,"Ga, Ta",False,
mp-1103522,Ga5W2,"Ga, W",False,
mp-1188393,Ga3Re,"Ga, Re",False,
mp-570844,Ga3Os,"Ga, Os",False,
mp-570875,Ga2Os,"Ga, Os",False,
mp-11388,GaIr,"Ga, Ir",False,
mp-1189634,Ga3Ir,"Ga, Ir",False,
mp-31253,Ga2Ir,"Ga, Ir",False,
mp-1191262,Ga9Ir2,"Ga, Ir",False,
mp-31311,Ga9Ir2,"Ga, Ir",False,
mp-1212680,Ga5Ir3,"Ga, Ir",True,
mp-1199016,Ga5Pt,"Ga, Pt",False,
mp-571406,Ga2Pt,"Ga, Pt",False,
mp-1025551,GaPt,"Ga, Pt",False,
mp-22095,Ga2Pt,"Ga, Pt",False,
mp-21400,Ga3Pt2,"Ga, Pt",False,
mp-2223,GaPt2,"Ga, Pt",False,
mp-862621,GaPt3,"Ga, Pt",False,
mp-1078666,GaPt3,"Ga, Pt",False,
mp-1188512,Ga7Pt3,"Ga, Pt",False,
mp-11407,GaPt3,"Ga, Pt",False,
mp-623066,GaPt3,"Ga, Pt",True,
mp-30663,Ga3Pt5,"Ga, Pt",False,
mp-30379,GaAu,"Au, Ga",False,
mp-2776,Ga2Au,"Au, Ga",False,
mp-1102090,Ga2Au,"Au, Ga",True,
mp-30380,GaAu2,"Au, Ga",False,
mp-571598,Ga2Au7,"Au, Ga",False,
mp-1184268,Ga3Hg,"Ga, Hg",True,
mp-1184289,Ga3Hg,"Ga, Hg",True,
mp-1184024,GaHg3,"Ga, Hg",True,
mp-1183987,GaHg3,"Ga, Hg",True,
mp-1184013,GaHg3,"Ga, Hg",True,
mp-1187539,Tl3Ga,"Ga, Tl",True,
mp-1184361,Ga3Pb,"Ga, Pb",True,
mp-1184344,Ga3Pb,"Ga, Pb",True,
mp-1184425,Ga3Pb,"Ga, Pb",True,
mp-1184450,GaPb3,"Ga, Pb",True,
mp-983237,Ga3Bi,"Bi, Ga",True,
mp-1018126,GaBi,"Bi, Ga",True,
mp-1183974,GaBi3,"Bi, Ga",True,
mp-982205,Rb3Cd,"Cd, Rb",True,
mp-975019,Rb3Cd,"Cd, Rb",True,
mp-975028,Rb3Cd,"Cd, Rb",True,
mp-1040,RbCd13,"Cd, Rb",False,
mp-571505,Rb2In3,"In, Rb",False,
mp-21477,RbIn4,"In, Rb",False,
mp-640712,Rb8In11,"In, Rb",False,
mp-867229,RbSn3,"Rb, Sn",True,
mp-11054,RbSn,"Rb, Sn",False,
mp-1183963,CsRb3,"Cs, Rb",True,
mp-1185559,CsRb3,"Cs, Rb",True,
mp-1184016,CsRb3,"Cs, Rb",True,
mp-1183945,CsRb3,"Cs, Rb",True,
mp-1225895,CsRb,"Cs, Rb",True,
mp-862689,Cs3Rb,"Cs, Rb",True,
mp-30373,RbAu,"Au, Rb",False,
mp-11814,Rb2Au3,"Au, Rb",False,
mp-1209,RbAu5,"Au, Rb",False,
mp-31144,Rb3Au7,"Au, Rb",False,
mp-974990,Rb3Hg,"Hg, Rb",True,
mp-974951,Rb3Hg,"Hg, Rb",True,
mp-9827,RbHg2,"Hg, Rb",False,
mp-975170,RbHg3,"Hg, Rb",True,
mp-31474,Rb2Hg7,"Hg, Rb",False,
mp-11953,RbHg11,"Hg, Rb",False,
mp-581457,Rb15Hg16,"Hg, Rb",False,
mp-31472,Rb5Hg19,"Hg, Rb",False,
mp-11026,Rb3Hg20,"Hg, Rb",False,
mp-975198,RbTl3,"Rb, Tl",True,
mp-867797,RbTl3,"Rb, Tl",True,
mp-1200130,Rb5Tl9,"Rb, Tl",False,
mp-542781,Rb8Tl11,"Rb, Tl",False,
mp-21525,RbPb,"Pb, Rb",False,
mp-680463,Rb4Pb9,"Pb, Rb",False,
mp-23253,RbBi2,"Bi, Rb",False,
mp-31105,RbBi,"Bi, Rb",False,
mp-1207251,Rb3Bi2,"Bi, Rb",True,
mp-569095,Rb3Bi,"Bi, Rb",False,
mp-23304,Rb3Bi,"Bi, Rb",False,
mp-1219596,Rb5Bi4,"Bi, Rb",True,
mp-1063245,Sr2Rh,"Rh, Sr",False,
mp-1328,SrRh2,"Rh, Sr",False,
mp-1103521,Sr8Rh5,"Rh, Sr",False,
mp-999143,SrPd,"Pd, Sr",False,
mp-1102131,Sr2Pd,"Pd, Sr",False,
mp-1558,SrPd2,"Pd, Sr",False,
mp-1260,SrPd5,"Pd, Sr",False,
mp-568716,SrAg,"Ag, Sr",False,
mp-30355,SrAg,"Ag, Sr",False,
mp-30356,SrAg2,"Ag, Sr",False,
mp-30357,Sr3Ag2,"Ag, Sr",False,
mp-1106092,Sr7Ag3,"Ag, Sr",False,
mp-2410,SrAg5,"Ag, Sr",False,
mp-30496,SrCd,"Cd, Sr",False,
mp-677,SrCd2,"Cd, Sr",False,
mp-1187152,SrCd3,"Cd, Sr",True,
mp-542484,Sr5Cd3,"Cd, Sr",False,
mp-1219283,SrCd6,"Cd, Sr",True,
mp-569954,SrCd11,"Cd, Sr",False,
mp-655461,SrIn,"In, Sr",False,
mp-608072,SrIn,"In, Sr",True,
mp-20074,SrIn2,"In, Sr",False,
mp-570362,Sr5In3,"In, Sr",False,
mp-1080608,SrIn3,"In, Sr",False,
mp-1187154,SrIn3,"In, Sr",True,
mp-567207,SrIn4,"In, Sr",False,
mp-22466,SrIn4,"In, Sr",False,
mp-1206486,SrIn5,"In, Sr",True,
mp-642322,Sr11In7,"In, Sr",False,
mp-567822,Sr3In11,"In, Sr",False,
mp-705522,Sr28In11,"In, Sr",False,
mp-978,Sr2Sn,"Sn, Sr",False,
mp-1698,SrSn,"Sn, Sr",False,
mp-17720,Sr5Sn3,"Sn, Sr",False,
mp-18063,SrSn3,"Sn, Sr",False,
mp-1186781,SrSn3,"Sn, Sr",True,
mp-1186760,SrSn3,"Sn, Sr",True,
mp-714,SrSn4,"Sn, Sr",False,
mp-18192,Sr3Sn5,"Sn, Sr",False,
mp-1183369,Ba3Sr,"Ba, Sr",True,
mp-1183345,Ba3Sr,"Ba, Sr",True,
mp-1183330,Ba3Sr,"Ba, Sr",True,
mp-1227725,BaSr,"Ba, Sr",True,
mp-984699,BaSr3,"Ba, Sr",True,
mp-1183335,BaSr3,"Ba, Sr",True,
mp-1183324,BaSr3,"Ba, Sr",True,
mp-1227650,BaSr4,"Ba, Sr",True,
mp-1062620,Sr2Ir,"Ir, Sr",False,
mp-318,SrIr2,"Ir, Sr",False,
mp-1104074,Sr3Pt2,"Pt, Sr",True,
mp-1349,SrPt2,"Pt, Sr",False,
mp-30843,Sr7Pt3,"Pt, Sr",False,
mp-1203497,Sr5Pt4,"Pt, Sr",False,
mp-570832,SrPt5,"Pt, Sr",False,
mp-30420,SrAu,"Au, Sr",False,
mp-30421,Sr3Au2,"Au, Sr",False,
mp-434,SrAu2,"Au, Sr",False,
mp-30422,Sr7Au3,"Au, Sr",False,
