material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal,electronegativity_difference,atomic_concentrations
mp-570896,Tl2Pd,"Pd, Tl",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.2734,Tl: 0.6667; Pd: 0.3333
mp-680302,Ca31Sn20,"Ca, Sn",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.4687,Ca: 0.6078; Sn: 0.3922
mp-1077297,Zr2Ir,"Ir, Zr",2,0.010654014722220495,Tetragonal,140,I4/mcm,0.0,False,True,0.4101,Zr: 0.6667; Ir: 0.3333
mp-1204352,Y3Ga2,"Ga, Y",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.2890,Y: 0.6000; Ga: 0.4000
mp-20155,CoSn2,"Co, Sn",2,0.012927669861110047,Tetragonal,140,I4/mcm,0.0,False,True,0.0377,Co: 0.3333; Sn: 0.6667
mp-12773,Zr2Al,"Al, Zr",2,0.04362543433332888,Tetragonal,140,I4/mcm,0.0,False,True,0.1320,Zr: 0.6667; Al: 0.3333
mp-998,Al2Cu,"Al, Cu",2,0.04758887666666567,Tetragonal,140,I4/mcm,0.0,False,True,0.1367,Al: 0.6667; Cu: 0.3333
mp-1867,Ta2Ni,"Ni, Ta",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.1933,Ta: 0.6667; Ni: 0.3333
mp-11278,Ta2Be,"Be, Ta",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.0330,Ta: 0.6667; Be: 0.3333
mp-1159,Zr2Fe,"Fe, Zr",2,0.004575485666668655,Tetragonal,140,I4/mcm,0.0,False,True,0.2357,Zr: 0.6667; Fe: 0.3333
mp-1189870,Ca5Ga3,"Ca, Ga",2,0.000224381764706294,Tetragonal,140,I4/mcm,0.0,False,True,0.3921,Ca: 0.6250; Ga: 0.3750
mp-510219,Sn2Ru,"Ru, Sn",2,0.0667029431666677,Tetragonal,140,I4/mcm,0.0,False,True,0.1131,Sn: 0.6667; Ru: 0.3333
mp-30368,Ca5Au3,"Au, Ca",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.7455,Ca: 0.6250; Au: 0.3750
mp-574,Ta2Co,"Co, Ta",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.1791,Ta: 0.6667; Co: 0.3333
mp-22795,Pb2Au,"Au, Pb",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.0990,Pb: 0.6667; Au: 0.3333
mp-30571,Tl2Au,"Au, Tl",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.4337,Tl: 0.6667; Au: 0.3333
mp-17325,Ba5Sn3,"Ba, Sn",2,0.011261958125002636,Tetragonal,140,I4/mcm,0.0,False,True,0.5180,Ba: 0.6250; Sn: 0.3750
mp-321,RhPb2,"Pb, Rh",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.0236,Rh: 0.3333; Pb: 0.6667
mp-30562,Sc2Co,"Co, Sc",2,0.06657350333333234,Tetragonal,140,I4/mcm,0.0,False,True,0.2451,Sc: 0.6667; Co: 0.3333
mp-2786,Ca5Zn3,"Ca, Zn",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.3147,Ca: 0.6250; Zn: 0.3750
mp-1095578,Ga5Ni,"Ga, Ni",2,0.021044003333335226,Tetragonal,140,I4/mcm,0.0,False,True,0.0373,Ga: 0.8333; Ni: 0.1667
mp-1188153,Ti5Ga3,"Ga, Ti",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.1307,Ti: 0.6250; Ga: 0.3750
mp-1105651,Ca5Pt3,"Ca, Pt",2,0.02901335807291261,Tetragonal,140,I4/mcm,0.0,False,True,0.6197,Ca: 0.6250; Pt: 0.3750
mp-1363,Na2Au,"Au, Na",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.7590,Na: 0.6667; Au: 0.3333
mp-568376,Ta5Ga3,"Ga, Ta",2,0.015532069854167219,Tetragonal,140,I4/mcm,0.0,False,True,0.1501,Ta: 0.6250; Ga: 0.3750
mp-23180,In5Bi3,"Bi, In",2,0.08969850770833165,Tetragonal,140,I4/mcm,0.0,False,True,0.1162,In: 0.6250; Bi: 0.3750
mp-30371,Cd5Au3,"Au, Cd",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.4115,Cd: 0.6250; Au: 0.3750
mp-31154,Ca5Hg3,"Ca, Hg",2,0.008761129687496094,Tetragonal,140,I4/mcm,0.0,False,True,0.4841,Ca: 0.6250; Hg: 0.3750
mp-30660,Ga5Pd,"Ga, Pd",2,0.0038661147222232017,Tetragonal,140,I4/mcm,0.0,False,True,0.1453,Ga: 0.8333; Pd: 0.1667
mp-13208,Mg2Pt,"Mg, Pt",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.4573,Mg: 0.6667; Pt: 0.3333
mp-20599,PdPb2,"Pb, Pd",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.0613,Pd: 0.3333; Pb: 0.6667
mp-862621,GaPt3,"Ga, Pt",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.2035,Ga: 0.2500; Pt: 0.7500
mp-565,Sn2Rh,"Rh, Sn",2,0.04618277416666672,Tetragonal,140,I4/mcm,0.0,False,True,0.1508,Sn: 0.6667; Rh: 0.3333
mp-12772,Hf2Al,"Al, Hf",2,0.03718523444443633,Tetragonal,140,I4/mcm,0.0,False,True,0.1461,Hf: 0.6667; Al: 0.3333
mp-31172,Ca5Ag3,"Ag, Ca",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.4502,Ca: 0.6250; Ag: 0.3750
mp-30666,Sc3Ga2,"Ga, Sc",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.2205,Sc: 0.6000; Ga: 0.4000
mp-622106,Ba5Pb3,"Ba, Pb",2,0.015117826874995188,Tetragonal,140,I4/mcm,0.0,False,True,0.6971,Ba: 0.6250; Pb: 0.3750
mp-571664,Zr2Rh,"Rh, Zr",2,0.00028326999999706004,Tetragonal,140,I4/mcm,0.0,False,True,0.4478,Zr: 0.6667; Rh: 0.3333
mp-19974,In2Ag,"Ag, In",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.0707,In: 0.6667; Ag: 0.3333
mp-571160,Tl2Pt,"Pt, Tl",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.3111,Tl: 0.6667; Pt: 0.3333
mp-1106120,Sr5Tl3,"Sr, Tl",2,0.0013760289583366614,Tetragonal,140,I4/mcm,0.0,False,True,0.3244,Sr: 0.6250; Tl: 0.3750
mp-22752,FeSn2,"Fe, Sn",2,0.013997236666665636,Tetragonal,140,I4/mcm,0.0,False,True,0.0613,Fe: 0.3333; Sn: 0.6667
mp-1189767,La5Tl3,"La, Tl",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.2517,La: 0.6250; Tl: 0.3750
mp-1204272,Y3Ir2,"Ir, Y",2,0.016821361321429862,Tetragonal,140,I4/mcm,0.0,False,True,0.4801,Y: 0.6000; Ir: 0.4000
mp-21318,PtPb2,"Pb, Pt",2,0.05966325555555585,Tetragonal,140,I4/mcm,0.0,False,True,0.0236,Pt: 0.3333; Pb: 0.6667
mp-20086,MnSn2,"Mn, Sn",2,0.009669549022984114,Tetragonal,140,I4/mcm,0.0,False,True,0.1933,Mn: 0.3333; Sn: 0.6667
mp-628,Zr2Co,"Co, Zr",2,0.04368050166666748,Tetragonal,140,I4/mcm,0.0,False,True,0.2593,Zr: 0.6667; Co: 0.3333
mp-1196999,Y3Rh2,"Rh, Y",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.5193,Y: 0.6000; Rh: 0.4000
mp-30572,Hf2Ga,"Ga, Hf",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.2404,Hf: 0.6667; Ga: 0.3333
mp-1188462,Ta5Ga3,"Ga, Ta",2,0.014918429062497296,Tetragonal,140,I4/mcm,0.0,False,True,0.1501,Ta: 0.6250; Ga: 0.3750
mp-12666,Be12Pd,"Be, Pd",2,0.07945158115384565,Tetragonal,139,I4/mmm,0.0,False,True,0.1679,Be: 0.9231; Pd: 0.0769
mp-11464,MgHg2,"Hg, Mg",2,0.022827782499999727,Tetragonal,139,I4/mmm,0.0,False,True,0.3253,Mg: 0.3333; Hg: 0.6667
mp-569535,Ca2Bi,"Bi, Ca",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4808,Ca: 0.6667; Bi: 0.3333
mp-1007664,InPd3,"In, Pd",2,0.005576428750000417,Tetragonal,139,I4/mmm,0.0,False,True,0.1819,In: 0.2500; Pd: 0.7500
mp-266,Zr2Pd,"Pd, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4101,Zr: 0.6667; Pd: 0.3333
mp-1018153,HfAu2,"Au, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.5845,Hf: 0.3333; Au: 0.6667
mp-2705,VPt3,"Pt, V",2,0.011099447500001247,Tetragonal,139,I4/mmm,0.0,False,True,0.2815,V: 0.2500; Pt: 0.7500
mp-30852,TiPt8,"Pt, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2326,Ti: 0.1111; Pt: 0.8889
mp-13155,Hf2Ag,"Ag, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2970,Hf: 0.6667; Ag: 0.3333
mp-12761,BeAu2,"Au, Be",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4573,Be: 0.3333; Au: 0.6667
mp-11567,ScZn12,"Sc, Zn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0773,Sc: 0.0769; Zn: 0.9231
mp-873,VPd3,"Pd, V",2,0.008876747500000448,Tetragonal,139,I4/mmm,0.0,False,True,0.2468,V: 0.2500; Pd: 0.7500
mp-1590,Be12Cr,"Be, Cr",2,0.0002578444230767474,Tetragonal,139,I4/mmm,0.0,False,True,0.0240,Be: 0.9231; Cr: 0.0769
mp-11454,Hf2Pd,"Hf, Pd",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4243,Hf: 0.6667; Pd: 0.3333
mp-2554,Al3V,"Al, V",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0087,Al: 0.7500; V: 0.2500
mp-571505,Rb2In3,"In, Rb",2,0.0056279337619051795,Tetragonal,139,I4/mmm,0.0,False,True,0.4703,Rb: 0.4000; In: 0.6000
mp-1018149,ScCu2,"Cu, Sc",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2546,Sc: 0.3333; Cu: 0.6667
mp-10909,AlRe2,"Al, Re",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1367,Al: 0.3333; Re: 0.6667
mp-1973,NbGa3,"Ga, Nb",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0909,Nb: 0.2500; Ga: 0.7500
mp-1018123,TiAu2,"Au, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4714,Ti: 0.3333; Au: 0.6667
mp-2123,Nb3Au2,"Au, Nb",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4605,Nb: 0.6000; Au: 0.4000
mp-30581,Hf2Cu,"Cu, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2828,Hf: 0.6667; Cu: 0.3333
mp-1018121,TiPd2,"Pd, Ti",2,0.0012809466666681146,Tetragonal,139,I4/mmm,0.0,False,True,0.3111,Ti: 0.3333; Pd: 0.6667
mp-1475,Be12Mo,"Be, Mo",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1572,Be: 0.9231; Mo: 0.0769
mp-1018166,AlTc2,"Al, Tc",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1367,Al: 0.3333; Tc: 0.6667
mp-869,TaAl3,"Al, Ta",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0476,Ta: 0.2500; Al: 0.7500
mp-1014231,Hf2Zn,"Hf, Zn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1650,Hf: 0.6667; Zn: 0.3333
mp-571438,Be12V,"Be, V",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0160,Be: 0.9231; V: 0.0769
mp-21477,RbIn4,"In, Rb",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3840,Rb: 0.2000; In: 0.8000
mp-1018128,ScAg2,"Ag, Sc",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2687,Sc: 0.3333; Ag: 0.6667
mp-1014229,Ti2Zn,"Ti, Zn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0519,Ti: 0.6667; Zn: 0.3333
mp-12742,MgPd3,"Mg, Pd",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3854,Mg: 0.2500; Pd: 0.7500
mp-30836,TaPd3,"Pd, Ta",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3031,Ta: 0.2500; Pd: 0.7500
mp-395,ZrAl3,"Al, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1212,Zr: 0.2500; Al: 0.7500
mp-568069,Ti2Bi,"Bi, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2263,Ti: 0.6667; Bi: 0.3333
mp-13164,Ti2Pd,"Pd, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3111,Ti: 0.6667; Pd: 0.3333
mp-1827,SrGa4,"Ga, Sr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3440,Sr: 0.2000; Ga: 0.8000
mp-568827,Be12W,"Be, W",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2105,Be: 0.9231; W: 0.0769
mp-570491,TaNi3,"Ni, Ta",2,0.0002612381250024498,Tetragonal,139,I4/mmm,0.0,False,True,0.1775,Ta: 0.2500; Ni: 0.7500
mp-11299,Cd2Hg,"Cd, Hg",2,0.004843204166668613,Tetragonal,139,I4/mmm,0.0,False,True,0.1461,Cd: 0.6667; Hg: 0.3333
mp-22466,SrIn4,"In, Sr",2,0.01011527822222158,Tetragonal,139,I4/mmm,0.0,False,True,0.3320,Sr: 0.2000; In: 0.8000
mp-1157,TaNi2,"Ni, Ta",2,0.003738403500005205,Tetragonal,139,I4/mmm,0.0,False,True,0.1933,Ta: 0.3333; Ni: 0.6667
mp-30886,YZn12,"Y, Zn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1146,Y: 0.0769; Zn: 0.9231
mp-1018113,YAu2,"Au, Y",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.6223,Y: 0.3333; Au: 0.6667
mp-2731,TiGa3,"Ga, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1169,Ti: 0.2500; Ga: 0.7500
mp-16521,Al3Os2,"Al, Os",2,0.007409683000005884,Tetragonal,139,I4/mmm,0.0,False,True,0.2890,Al: 0.6000; Os: 0.4000
mp-27298,Ca11Bi10,"Bi, Ca",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.5094,Ca: 0.5238; Bi: 0.4762
mp-30703,Hf11Ga10,"Ga, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2547,Hf: 0.5238; Ga: 0.4762
mp-1018148,ScAu2,"Au, Sc",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.5563,Sc: 0.3333; Au: 0.6667
mp-542293,Ba11Bi10,"Ba, Bi",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.5644,Ba: 0.5238; Bi: 0.4762
mp-1080001,ZrGa3,"Ga, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2078,Zr: 0.2500; Ga: 0.7500
mp-8093,Ba2Cd,"Ba, Cd",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3771,Ba: 0.6667; Cd: 0.3333
mp-22481,KIn4,"In, K",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3840,K: 0.2000; In: 0.8000
mp-1077063,La2Bi,"Bi, La",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4337,La: 0.6667; Bi: 0.3333
mp-1749,CaAl4,"Al, Ca",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2440,Ca: 0.2000; Al: 0.8000
mp-567842,TaBe12,"Be, Ta",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0187,Ta: 0.0769; Be: 0.9231
mp-21109,LaAl4,"Al, La",2,0.006269143999999116,Tetragonal,139,I4/mmm,0.0,False,True,0.2040,La: 0.2000; Al: 0.8000
mp-2221,Zr2Ag,"Ag, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2828,Zr: 0.6667; Ag: 0.3333
mp-1018104,Zr2Cd,"Cd, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1697,Zr: 0.6667; Cd: 0.3333
mp-30599,Ti2Cu3,"Cu, Ti",2,0.040680273499999586,Tetragonal,139,I4/mmm,0.0,False,True,0.1764,Ti: 0.4000; Cu: 0.6000
mp-1070103,Hf2Pt3,"Hf, Pt",2,0.008496287749991893,Tetragonal,139,I4/mmm,0.0,False,True,0.4801,Hf: 0.4000; Pt: 0.6000
mp-1070580,Al3Ru2,"Al, Ru",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2890,Al: 0.6000; Ru: 0.4000
mp-1078721,InPd3,"In, Pd",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1819,In: 0.2500; Pd: 0.7500
mp-12693,Mg2Rh,"Mg, Rh",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4573,Mg: 0.6667; Rh: 0.3333
mp-1018102,ZrPd2,"Pd, Zr",2,0.006719121666666439,Tetragonal,139,I4/mmm,0.0,False,True,0.4101,Zr: 0.3333; Pd: 0.6667
mp-22508,YMn12,"Mn, Y",2,0.07102309124668515,Tetragonal,139,I4/mmm,0.0,False,True,0.0879,Y: 0.0769; Mn: 0.9231
mp-8094,Ba2Hg,"Ba, Hg",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.5233,Ba: 0.6667; Hg: 0.3333
mp-1078602,ZrIn3,"In, Zr",2,0.0032203587499992636,Tetragonal,139,I4/mmm,0.0,False,True,0.1949,Zr: 0.2500; In: 0.7500
mp-193,Zr2Cu,"Cu, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2687,Zr: 0.6667; Cu: 0.3333
mp-1104792,MnBe12,"Be, Mn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0053,Mn: 0.0769; Be: 0.9231
mp-1018178,Ba2Zn,"Ba, Zn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3583,Ba: 0.6667; Zn: 0.3333
mp-571030,TlPd3,"Pd, Tl",2,0.00558058374999959,Tetragonal,139,I4/mmm,0.0,False,True,0.2511,Tl: 0.2500; Pd: 0.7500
mp-1018105,Zr2Zn,"Zn, Zr",2,0.016274941666665654,Tetragonal,139,I4/mmm,0.0,False,True,0.1508,Zr: 0.6667; Zn: 0.3333
mp-2348,Zr2Au,"Au, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.5704,Zr: 0.6667; Au: 0.3333
mp-1079997,VPt8,"Pt, V",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2043,V: 0.1111; Pt: 0.8889
mp-570197,Bi2Pd,"Bi, Pd",2,0.048686823333336626,Tetragonal,139,I4/mmm,0.0,False,True,0.0849,Bi: 0.6667; Pd: 0.3333
mp-1009834,Al2Ru,"Al, Ru",2,0.019733673333332646,Tetragonal,139,I4/mmm,0.0,False,True,0.2781,Al: 0.6667; Ru: 0.3333
mp-1018179,AlAu2,"Al, Au",2,0.015901574166669263,Tetragonal,139,I4/mmm,0.0,False,True,0.4384,Al: 0.3333; Au: 0.6667
mp-30383,Hf2Au,"Au, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.5845,Hf: 0.6667; Au: 0.3333
mp-1135,NbPd3,"Nb, Pd",2,0.004146504166666176,Tetragonal,139,I4/mmm,0.0,False,True,0.2598,Nb: 0.2500; Pd: 0.7500
mp-13452,BePd2,"Be, Pd",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2970,Be: 0.3333; Pd: 0.6667
mp-30305,Sr11Bi10,"Bi, Sr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.5344,Sr: 0.5238; Bi: 0.4762
mp-29619,Sr2Bi,"Bi, Sr",2,0.025634754166659057,Tetragonal,139,I4/mmm,0.0,False,True,0.5044,Sr: 0.6667; Bi: 0.3333
mp-2775,SrAl4,"Al, Sr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2640,Sr: 0.2000; Al: 0.8000
mp-11387,HfGa3,"Ga, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2208,Hf: 0.2500; Ga: 0.7500
mp-1190013,TiNi,"Ni, Ti",2,0.03457125624999957,Tetragonal,139,I4/mmm,0.0,False,True,0.1850,Ti: 0.5000; Ni: 0.5000
mp-1104067,TiBe12,"Be, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0080,Ti: 0.0769; Be: 0.9231
mp-1842,NbAl3,"Al, Nb",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0043,Nb: 0.2500; Al: 0.7500
mp-1976,CaGa4,"Ca, Ga",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3240,Ca: 0.2000; Ga: 0.8000
mp-30883,V4Zn5,"V, Zn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0099,V: 0.4444; Zn: 0.5556
mp-542915,TiAl3,"Al, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0303,Ti: 0.2500; Al: 0.7500
mp-979115,Ti2Ag,"Ag, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1838,Ti: 0.6667; Ag: 0.3333
mp-27668,Mg2Ga5,"Ga, Mg",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2259,Mg: 0.2857; Ga: 0.7143
mp-1079938,TlPd3,"Pd, Tl",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2511,Tl: 0.2500; Pd: 0.7500
mp-30488,CdHg2,"Cd, Hg",2,0.026849116666667783,Tetragonal,139,I4/mmm,0.0,False,True,0.1461,Cd: 0.3333; Hg: 0.6667
mp-1018124,Ti2Rh,"Rh, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3488,Ti: 0.6667; Rh: 0.3333
mp-31138,MnPd3,"Mn, Pd",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2815,Mn: 0.2500; Pd: 0.7500
mp-1018156,Hf2Cd,"Cd, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1838,Hf: 0.6667; Cd: 0.3333
mp-999544,YAg2,"Ag, Y",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3347,Y: 0.3333; Ag: 0.6667
mp-1380,Zn3Ru,"Ru, Zn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2382,Zn: 0.7500; Ru: 0.2500
mp-2614,HfAl3,"Al, Hf",2,0.013081002499998107,Tetragonal,139,I4/mmm,0.0,False,True,0.1342,Hf: 0.2500; Al: 0.7500
mp-171,VNi3,"Ni, V",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1212,V: 0.2500; Ni: 0.7500
mp-454,NaGa4,"Ga, Na",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3520,Na: 0.2000; Ga: 0.8000
mp-1104104,Be12Fe,"Be, Fe",2,0.01828542576923109,Tetragonal,139,I4/mmm,0.0,False,True,0.0693,Be: 0.9231; Fe: 0.0769
mp-11416,TaGa3,"Ga, Ta",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1342,Ta: 0.2500; Ga: 0.7500
mp-1018103,ZrAu2,"Au, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.5704,Zr: 0.3333; Au: 0.6667
mp-2643,Ti3Cu4,"Cu, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1782,Ti: 0.4286; Cu: 0.5714
mp-742,Ti2Cu,"Cu, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1697,Ti: 0.6667; Cu: 0.3333
mp-22687,BaIn4,"Ba, In",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3560,Ba: 0.2000; In: 0.8000
mp-30685,ZrGa3,"Ga, Zr",2,0.013019501250001397,Tetragonal,139,I4/mmm,0.0,False,True,0.2078,Zr: 0.2500; Ga: 0.7500
mp-11252,MnAu2,"Au, Mn",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4667,Mn: 0.3333; Au: 0.6667
mp-1104193,Be12Co,"Be, Co",2,0.04868433961538443,Tetragonal,139,I4/mmm,0.0,False,True,0.0826,Be: 0.9231; Co: 0.0769
mp-570578,ZrIn3,"In, Zr",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1949,Zr: 0.2500; In: 0.7500
mp-567872,Ba2Bi,"Ba, Bi",2,0.023592227777780028,Tetragonal,139,I4/mmm,0.0,False,True,0.5327,Ba: 0.6667; Bi: 0.3333
mp-30501,Ti2Cd,"Cd, Ti",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0707,Ti: 0.6667; Cd: 0.3333
mp-568912,Be12Nb,"Be, Nb",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.0080,Be: 0.9231; Nb: 0.0769
mp-568718,HfAl3,"Al, Hf",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.1342,Hf: 0.2500; Al: 0.7500
mp-335,BaGa4,"Ba, Ga",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3680,Ba: 0.2000; Ga: 0.8000
mp-11513,NbNi3,"Nb, Ni",2,0.00901634874999857,Tetragonal,139,I4/mmm,0.0,False,True,0.1342,Nb: 0.2500; Ni: 0.7500
mp-1903,BaAl4,"Al, Ba",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.2880,Ba: 0.2000; Al: 0.8000
mp-1018154,Hf2Hg,"Hf, Hg",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3300,Hf: 0.6667; Hg: 0.3333
mp-21187,CaIn,"Ca, In",2,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.3900,Ca: 0.5000; In: 0.5000
mp-1018026,LiAg,"Ag, Li",2,0.014274759999999276,Tetragonal,141,I4_1/amd,0.0,False,True,0.4750,Li: 0.5000; Ag: 0.5000
mp-20800,ZrIn2,"In, Zr",2,0.0,Tetragonal,141,I4_1/amd,0.0,False,True,0.2121,Zr: 0.3333; In: 0.6667
mp-31216,BaCd11,"Ba, Cd",2,0.0,Tetragonal,141,I4_1/amd,0.0,False,True,0.2211,Ba: 0.0833; Cd: 0.9167
mp-571191,LaZn11,"La, Zn",2,0.0,Tetragonal,141,I4_1/amd,0.0,False,True,0.1520,La: 0.0833; Zn: 0.9167
mp-11440,HfGa2,"Ga, Hf",2,0.0,Tetragonal,141,I4_1/amd,0.0,False,True,0.2404,Hf: 0.3333; Ga: 0.6667
mp-569954,SrCd11,"Cd, Sr",2,0.0029835499305534974,Tetragonal,141,I4_1/amd,0.0,False,True,0.2045,Sr: 0.0833; Cd: 0.9167
mp-30682,ZrGa,"Ga, Zr",2,0.0,Tetragonal,141,I4_1/amd,0.0,False,True,0.2400,Zr: 0.5000; Ga: 0.5000
