material_id,formula,elements,theoretical,valence_info
mp-1063245,Sr2Rh,"Rh, Sr",False,"Sr: 2 (Valence: 2), Rh: 1 (Valence: 9)"
mp-1328,SrRh2,"Rh, Sr",False,"Sr: 1 (Valence: 2), Rh: 2 (Valence: 9)"
mp-1103521,Sr8Rh5,"Rh, Sr",False,"Sr: 8 (Valence: 2), Rh: 5 (Valence: 9)"
mp-999143,SrPd,"Pd, Sr",False,"Sr: 1 (Valence: 2), Pd: 1 (Valence: 10)"
mp-1102131,Sr2Pd,"Pd, Sr",False,"Sr: 2 (Valence: 2), Pd: 1 (Valence: 10)"
mp-1558,SrPd2,"Pd, Sr",False,"Sr: 1 (Valence: 2), Pd: 2 (Valence: 10)"
mp-1260,SrPd5,"Pd, Sr",False,"Sr: 1 (Valence: 2), Pd: 5 (Valence: 10)"
mp-568716,SrAg,"Ag, Sr",False,"Sr: 1 (Valence: 2), Ag: 1 (Valence: 11)"
mp-30355,SrAg,"Ag, Sr",False,"Sr: 1 (Valence: 2), Ag: 1 (Valence: 11)"
mp-30356,SrAg2,"Ag, Sr",False,"Sr: 1 (Valence: 2), Ag: 2 (Valence: 11)"
mp-30357,Sr3Ag2,"Ag, Sr",False,"Sr: 3 (Valence: 2), Ag: 2 (Valence: 11)"
mp-1106092,Sr7Ag3,"Ag, Sr",False,"Sr: 7 (Valence: 2), Ag: 3 (Valence: 11)"
mp-2410,SrAg5,"Ag, Sr",False,"Sr: 1 (Valence: 2), Ag: 5 (Valence: 11)"
mp-30496,SrCd,"Cd, Sr",False,"Sr: 1 (Valence: 2), Cd: 1 (Valence: 12)"
mp-677,SrCd2,"Cd, Sr",False,"Sr: 1 (Valence: 2), Cd: 2 (Valence: 12)"
mp-1187152,SrCd3,"Cd, Sr",True,"Sr: 1 (Valence: 2), Cd: 3 (Valence: 12)"
mp-542484,Sr5Cd3,"Cd, Sr",False,"Sr: 5 (Valence: 2), Cd: 3 (Valence: 12)"
mp-1219283,SrCd6,"Cd, Sr",True,"Sr: 1 (Valence: 2), Cd: 6 (Valence: 12)"
mp-569954,SrCd11,"Cd, Sr",False,"Sr: 1 (Valence: 2), Cd: 11 (Valence: 12)"
mp-655461,SrIn,"In, Sr",False,"Sr: 1 (Valence: 2), In: 1 (Valence: 3)"
mp-608072,SrIn,"In, Sr",True,"Sr: 1 (Valence: 2), In: 1 (Valence: 3)"
mp-20074,SrIn2,"In, Sr",False,"Sr: 1 (Valence: 2), In: 2 (Valence: 3)"
mp-570362,Sr5In3,"In, Sr",False,"Sr: 5 (Valence: 2), In: 3 (Valence: 3)"
mp-1080608,SrIn3,"In, Sr",False,"Sr: 1 (Valence: 2), In: 3 (Valence: 3)"
mp-1187154,SrIn3,"In, Sr",True,"Sr: 1 (Valence: 2), In: 3 (Valence: 3)"
mp-567207,SrIn4,"In, Sr",False,"Sr: 1 (Valence: 2), In: 4 (Valence: 3)"
mp-22466,SrIn4,"In, Sr",False,"Sr: 1 (Valence: 2), In: 4 (Valence: 3)"
mp-1206486,SrIn5,"In, Sr",True,"Sr: 1 (Valence: 2), In: 5 (Valence: 3)"
mp-642322,Sr11In7,"In, Sr",False,"Sr: 11 (Valence: 2), In: 7 (Valence: 3)"
mp-567822,Sr3In11,"In, Sr",False,"Sr: 3 (Valence: 2), In: 11 (Valence: 3)"
mp-705522,Sr28In11,"In, Sr",False,"Sr: 28 (Valence: 2), In: 11 (Valence: 3)"
mp-978,Sr2Sn,"Sn, Sr",False,"Sr: 2 (Valence: 2), Sn: 1 (Valence: 4)"
mp-1698,SrSn,"Sn, Sr",False,"Sr: 1 (Valence: 2), Sn: 1 (Valence: 4)"
mp-17720,Sr5Sn3,"Sn, Sr",False,"Sr: 5 (Valence: 2), Sn: 3 (Valence: 4)"
mp-18063,SrSn3,"Sn, Sr",False,"Sr: 1 (Valence: 2), Sn: 3 (Valence: 4)"
mp-1186781,SrSn3,"Sn, Sr",True,"Sr: 1 (Valence: 2), Sn: 3 (Valence: 4)"
mp-1186760,SrSn3,"Sn, Sr",True,"Sr: 1 (Valence: 2), Sn: 3 (Valence: 4)"
mp-714,SrSn4,"Sn, Sr",False,"Sr: 1 (Valence: 2), Sn: 4 (Valence: 4)"
mp-18192,Sr3Sn5,"Sn, Sr",False,"Sr: 3 (Valence: 2), Sn: 5 (Valence: 4)"
mp-1183369,Ba3Sr,"Ba, Sr",True,"Ba: 3 (Valence: 2), Sr: 1 (Valence: 2)"
mp-1183345,Ba3Sr,"Ba, Sr",True,"Ba: 3 (Valence: 2), Sr: 1 (Valence: 2)"
mp-1183330,Ba3Sr,"Ba, Sr",True,"Ba: 3 (Valence: 2), Sr: 1 (Valence: 2)"
mp-1227725,BaSr,"Ba, Sr",True,"Ba: 1 (Valence: 2), Sr: 1 (Valence: 2)"
mp-984699,BaSr3,"Ba, Sr",True,"Ba: 1 (Valence: 2), Sr: 3 (Valence: 2)"
mp-1183335,BaSr3,"Ba, Sr",True,"Ba: 1 (Valence: 2), Sr: 3 (Valence: 2)"
mp-1183324,BaSr3,"Ba, Sr",True,"Ba: 1 (Valence: 2), Sr: 3 (Valence: 2)"
mp-1227650,BaSr4,"Ba, Sr",True,"Ba: 1 (Valence: 2), Sr: 4 (Valence: 2)"
mp-1062620,Sr2Ir,"Ir, Sr",False,"Sr: 2 (Valence: 2), Ir: 1 (Valence: 9)"
mp-318,SrIr2,"Ir, Sr",False,"Sr: 1 (Valence: 2), Ir: 2 (Valence: 9)"
mp-1104074,Sr3Pt2,"Pt, Sr",True,"Sr: 3 (Valence: 2), Pt: 2 (Valence: 10)"
mp-1349,SrPt2,"Pt, Sr",False,"Sr: 1 (Valence: 2), Pt: 2 (Valence: 10)"
mp-30843,Sr7Pt3,"Pt, Sr",False,"Sr: 7 (Valence: 2), Pt: 3 (Valence: 10)"
mp-1203497,Sr5Pt4,"Pt, Sr",False,"Sr: 5 (Valence: 2), Pt: 4 (Valence: 10)"
mp-570832,SrPt5,"Pt, Sr",False,"Sr: 1 (Valence: 2), Pt: 5 (Valence: 10)"
mp-30420,SrAu,"Au, Sr",False,"Sr: 1 (Valence: 2), Au: 1 (Valence: 11)"
mp-30421,Sr3Au2,"Au, Sr",False,"Sr: 3 (Valence: 2), Au: 2 (Valence: 11)"
mp-434,SrAu2,"Au, Sr",False,"Sr: 1 (Valence: 2), Au: 2 (Valence: 11)"
mp-30422,Sr7Au3,"Au, Sr",False,"Sr: 7 (Valence: 2), Au: 3 (Valence: 11)"
mp-1831,SrAu5,"Au, Sr",False,"Sr: 1 (Valence: 2), Au: 5 (Valence: 11)"
mp-542,SrHg,"Hg, Sr",False,"Sr: 1 (Valence: 2), Hg: 1 (Valence: 12)"
mp-1105844,Sr3Hg,"Hg, Sr",True,"Sr: 3 (Valence: 2), Hg: 1 (Valence: 12)"
mp-13427,Sr3Hg2,"Hg, Sr",False,"Sr: 3 (Valence: 2), Hg: 2 (Valence: 12)"
mp-568526,SrHg2,"Hg, Sr",False,"Sr: 1 (Valence: 2), Hg: 2 (Valence: 12)"
mp-11472,SrHg2,"Hg, Sr",False,"Sr: 1 (Valence: 2), Hg: 2 (Valence: 12)"
mp-1080094,SrHg3,"Hg, Sr",True,"Sr: 1 (Valence: 2), Hg: 3 (Valence: 12)"
mp-1080552,SrHg3,"Hg, Sr",False,"Sr: 1 (Valence: 2), Hg: 3 (Valence: 12)"
mp-1189701,SrHg3,"Hg, Sr",False,"Sr: 1 (Valence: 2), Hg: 3 (Valence: 12)"
mp-982376,SrHg3,"Hg, Sr",True,"Sr: 1 (Valence: 2), Hg: 3 (Valence: 12)"
mp-1203966,SrHg8,"Hg, Sr",False,"Sr: 1 (Valence: 2), Hg: 8 (Valence: 12)"
mp-1197367,SrHg11,"Hg, Sr",False,"Sr: 1 (Valence: 2), Hg: 11 (Valence: 12)"
mp-1218949,Sr14Hg51,"Hg, Sr",True,"Sr: 14 (Valence: 2), Hg: 51 (Valence: 12)"
mp-1209515,Sr11Hg54,"Hg, Sr",True,"Sr: 11 (Valence: 2), Hg: 54 (Valence: 12)"
mp-1199288,Sr13Hg58,"Hg, Sr",False,"Sr: 13 (Valence: 2), Hg: 58 (Valence: 12)"
mp-1219820,Sr21Hg109,"Hg, Sr",True,"Sr: 21 (Valence: 2), Hg: 109 (Valence: 12)"
mp-2434,SrTl,"Sr, Tl",False,"Sr: 1 (Valence: 2), Tl: 1 (Valence: 3)"
mp-30877,SrTl2,"Sr, Tl",False,"Sr: 1 (Valence: 2), Tl: 2 (Valence: 3)"
mp-1206636,SrTl3,"Sr, Tl",True,"Sr: 1 (Valence: 2), Tl: 3 (Valence: 3)"
mp-1106120,Sr5Tl3,"Sr, Tl",False,"Sr: 5 (Valence: 2), Tl: 3 (Valence: 3)"
mp-1186776,SrTl3,"Sr, Tl",True,"Sr: 1 (Valence: 2), Tl: 3 (Valence: 3)"
mp-1188539,Sr3Tl5,"Sr, Tl",False,"Sr: 3 (Valence: 2), Tl: 5 (Valence: 3)"
mp-21093,SrPb,"Pb, Sr",False,"Sr: 1 (Valence: 2), Pb: 1 (Valence: 4)"
mp-30828,Sr2Pb,"Pb, Sr",False,"Sr: 2 (Valence: 2), Pb: 1 (Valence: 4)"
mp-669913,Sr2Pb3,"Pb, Sr",False,"Sr: 2 (Valence: 2), Pb: 3 (Valence: 4)"
mp-21162,SrPb3,"Pb, Sr",False,"Sr: 1 (Valence: 2), Pb: 3 (Valence: 4)"
mp-1203353,Sr5Pb4,"Pb, Sr",False,"Sr: 5 (Valence: 2), Pb: 4 (Valence: 4)"
mp-29619,Sr2Bi,"Bi, Sr",False,"Sr: 2 (Valence: 2), Bi: 1 (Valence: 5)"
mp-30893,Sr4Bi3,"Bi, Sr",False,"Sr: 4 (Valence: 2), Bi: 3 (Valence: 5)"
mp-31150,Sr2Bi3,"Bi, Sr",False,"Sr: 2 (Valence: 2), Bi: 3 (Valence: 5)"
mp-1197242,Sr5Bi3,"Bi, Sr",False,"Sr: 5 (Valence: 2), Bi: 3 (Valence: 5)"
mp-23159,SrBi3,"Bi, Sr",False,"Sr: 1 (Valence: 2), Bi: 3 (Valence: 5)"
mp-29620,Sr5Bi3,"Bi, Sr",False,"Sr: 5 (Valence: 2), Bi: 3 (Valence: 5)"
mp-30305,Sr11Bi10,"Bi, Sr",False,"Sr: 11 (Valence: 2), Bi: 10 (Valence: 5)"
mp-1102030,YTc2,"Tc, Y",False,"Y: 1 (Valence: 3), Tc: 2 (Valence: 7)"
mp-1207781,Y3Ru,"Ru, Y",False,"Y: 3 (Valence: 3), Ru: 1 (Valence: 8)"
mp-1205786,Y3Ru2,"Ru, Y",True,"Y: 3 (Valence: 3), Ru: 2 (Valence: 8)"
mp-1104898,Y5Ru2,"Ru, Y",False,"Y: 5 (Valence: 3), Ru: 2 (Valence: 8)"
mp-568186,YRu2,"Ru, Y",False,"Y: 1 (Valence: 3), Ru: 2 (Valence: 8)"
mp-191,YRh,"Rh, Y",False,"Y: 1 (Valence: 3), Rh: 1 (Valence: 9)"
mp-1207780,Y3Rh,"Rh, Y",False,"Y: 3 (Valence: 3), Rh: 1 (Valence: 9)"
mp-1196999,Y3Rh2,"Rh, Y",False,"Y: 3 (Valence: 3), Rh: 2 (Valence: 9)"
mp-921,YRh2,"Rh, Y",False,"Y: 1 (Valence: 3), Rh: 2 (Valence: 9)"
mp-1189474,Y7Rh3,"Rh, Y",False,"Y: 7 (Valence: 3), Rh: 3 (Valence: 9)"
mp-1191413,YRh3,"Rh, Y",False,"Y: 1 (Valence: 3), Rh: 3 (Valence: 9)"
mp-11565,YRh5,"Rh, Y",False,"Y: 1 (Valence: 3), Rh: 5 (Valence: 9)"
mp-1066136,YPd,"Pd, Y",False,"Y: 1 (Valence: 3), Pd: 1 (Valence: 10)"
mp-1207777,Y3Pd,"Pd, Y",False,"Y: 3 (Valence: 3), Pd: 1 (Valence: 10)"
mp-1104388,Y3Pd2,"Pd, Y",False,"Y: 3 (Valence: 3), Pd: 2 (Valence: 10)"
mp-559,YPd3,"Pd, Y",False,"Y: 1 (Valence: 3), Pd: 3 (Valence: 10)"
mp-1104019,Y3Pd4,"Pd, Y",False,"Y: 3 (Valence: 3), Pd: 4 (Valence: 10)"
mp-2474,YAg,"Ag, Y",False,"Y: 1 (Valence: 3), Ag: 1 (Valence: 11)"
mp-999544,YAg2,"Ag, Y",False,"Y: 1 (Valence: 3), Ag: 2 (Valence: 11)"
mp-1187816,YAg3,"Ag, Y",True,"Y: 1 (Valence: 3), Ag: 3 (Valence: 11)"
mp-1187811,YAg3,"Ag, Y",True,"Y: 1 (Valence: 3), Ag: 3 (Valence: 11)"
mp-1216365,Y14Ag51,"Ag, Y",True,"Y: 14 (Valence: 3), Ag: 51 (Valence: 11)"
mp-915,YCd,"Cd, Y",False,"Y: 1 (Valence: 3), Cd: 1 (Valence: 12)"
mp-1331,YCd2,"Cd, Y",True,"Y: 1 (Valence: 3), Cd: 2 (Valence: 12)"
mp-2349,YCd3,"Cd, Y",False,"Y: 1 (Valence: 3), Cd: 3 (Valence: 12)"
mp-571059,YCd3,"Cd, Y",False,"Y: 1 (Valence: 3), Cd: 3 (Valence: 12)"
mp-1199736,Y11Cd45,"Cd, Y",False,"Y: 11 (Valence: 3), Cd: 45 (Valence: 12)"
mp-582709,Y13Cd58,"Cd, Y",False,"Y: 13 (Valence: 3), Cd: 58 (Valence: 12)"
mp-21294,Y2In,"In, Y",False,"Y: 2 (Valence: 3), In: 1 (Valence: 3)"
mp-22704,YIn,"In, Y",False,"Y: 1 (Valence: 3), In: 1 (Valence: 3)"
mp-1215997,YIn,"In, Y",True,"Y: 1 (Valence: 3), In: 1 (Valence: 3)"
mp-1187884,Y3In,"In, Y",True,"Y: 3 (Valence: 3), In: 1 (Valence: 3)"
mp-20131,YIn3,"In, Y",False,"Y: 1 (Valence: 3), In: 3 (Valence: 3)"
mp-1105835,Y3In5,"In, Y",False,"Y: 3 (Valence: 3), In: 5 (Valence: 3)"
mp-1199503,Y3In5,"In, Y",False,"Y: 3 (Valence: 3), In: 5 (Valence: 3)"
mp-1080522,YSn3,"Sn, Y",False,"Y: 1 (Valence: 3), Sn: 3 (Valence: 4)"
mp-13010,YSn2,"Sn, Y",False,"Y: 1 (Valence: 3), Sn: 2 (Valence: 4)"
mp-11571,YSn3,"Sn, Y",False,"Y: 1 (Valence: 3), Sn: 3 (Valence: 4)"
mp-1094248,YSn3,"Sn, Y",True,"Y: 1 (Valence: 3), Sn: 3 (Valence: 4)"
mp-1203494,Y5Sn4,"Sn, Y",False,"Y: 5 (Valence: 3), Sn: 4 (Valence: 4)"
mp-567412,Y5Sn3,"Sn, Y",False,"Y: 5 (Valence: 3), Sn: 3 (Valence: 4)"
mp-1199133,Y11Sn10,"Sn, Y",False,"Y: 11 (Valence: 3), Sn: 10 (Valence: 4)"
mp-1222752,LaY,"La, Y",True,"La: 1 (Valence: 3), Y: 1 (Valence: 3)"
mp-1222780,LaY,"La, Y",True,"La: 1 (Valence: 3), Y: 1 (Valence: 3)"
mp-1222741,LaY,"La, Y",True,"La: 1 (Valence: 3), Y: 1 (Valence: 3)"
mp-1185211,LaY3,"La, Y",True,"La: 1 (Valence: 3), Y: 3 (Valence: 3)"
mp-1185037,LaY3,"La, Y",True,"La: 1 (Valence: 3), Y: 3 (Valence: 3)"
mp-570923,YRe2,"Re, Y",False,"Y: 1 (Valence: 3), Re: 2 (Valence: 7)"
mp-1188757,Y3Os,"Os, Y",False,"Y: 3 (Valence: 3), Os: 1 (Valence: 8)"
mp-570670,YOs2,"Os, Y",False,"Y: 1 (Valence: 3), Os: 2 (Valence: 8)"
mp-30746,YIr,"Ir, Y",False,"Y: 1 (Valence: 3), Ir: 1 (Valence: 9)"
mp-1207785,Y3Ir,"Ir, Y",False,"Y: 3 (Valence: 3), Ir: 1 (Valence: 9)"
mp-1104365,Y5Ir2,"Ir, Y",False,"Y: 5 (Valence: 3), Ir: 2 (Valence: 9)"
mp-1204272,Y3Ir2,"Ir, Y",False,"Y: 3 (Valence: 3), Ir: 2 (Valence: 9)"
mp-2762,YIr2,"Ir, Y",False,"Y: 1 (Valence: 3), Ir: 2 (Valence: 9)"
mp-1095497,YIr3,"Ir, Y",False,"Y: 1 (Valence: 3), Ir: 3 (Valence: 9)"
mp-1189119,Y5Ir3,"Ir, Y",False,"Y: 5 (Valence: 3), Ir: 3 (Valence: 9)"
mp-1198712,Y5Ir3,"Ir, Y",False,"Y: 5 (Valence: 3), Ir: 3 (Valence: 9)"
mp-1102657,Y2Pt,"Pt, Y",False,"Y: 2 (Valence: 3), Pt: 1 (Valence: 10)"
mp-1025448,YPt,"Pt, Y",False,"Y: 1 (Valence: 3), Pt: 1 (Valence: 10)"
mp-7343,Y3Pt,"Pt, Y",False,"Y: 3 (Valence: 3), Pt: 1 (Valence: 10)"
mp-2674,YPt2,"Pt, Y",False,"Y: 1 (Valence: 3), Pt: 2 (Valence: 10)"
mp-1178745,Y5Pt3,"Pt, Y",False,"Y: 5 (Valence: 3), Pt: 3 (Valence: 10)"
mp-2403,YPt3,"Pt, Y",False,"Y: 1 (Valence: 3), Pt: 3 (Valence: 10)"
mp-1188890,Y7Pt3,"Pt, Y",False,"Y: 7 (Valence: 3), Pt: 3 (Valence: 10)"
mp-12175,Y5Pt4,"Pt, Y",False,"Y: 5 (Valence: 3), Pt: 4 (Valence: 10)"
mp-1066254,YAu,"Au, Y",False,"Y: 1 (Valence: 3), Au: 1 (Valence: 11)"
mp-979911,Y2Au,"Au, Y",False,"Y: 2 (Valence: 3), Au: 1 (Valence: 11)"
mp-11261,YAu,"Au, Y",False,"Y: 1 (Valence: 3), Au: 1 (Valence: 11)"
mp-1018113,YAu2,"Au, Y",False,"Y: 1 (Valence: 3), Au: 2 (Valence: 11)"
mp-1080493,Y3Au2,"Au, Y",False,"Y: 3 (Valence: 3), Au: 2 (Valence: 11)"
mp-1079467,YAu3,"Au, Y",False,"Y: 1 (Valence: 3), Au: 3 (Valence: 11)"
mp-2399,YHg,"Hg, Y",False,"Y: 1 (Valence: 3), Hg: 1 (Valence: 12)"
mp-30725,YHg2,"Hg, Y",False,"Y: 1 (Valence: 3), Hg: 2 (Valence: 12)"
mp-30726,YHg3,"Hg, Y",False,"Y: 1 (Valence: 3), Hg: 3 (Valence: 12)"
mp-11575,YTl,"Tl, Y",False,"Y: 1 (Valence: 3), Tl: 1 (Valence: 3)"
mp-1187822,Y3Tl,"Tl, Y",True,"Y: 3 (Valence: 3), Tl: 1 (Valence: 3)"
mp-2393,YTl3,"Tl, Y",False,"Y: 1 (Valence: 3), Tl: 3 (Valence: 3)"
mp-1188434,Y5Tl3,"Tl, Y",False,"Y: 5 (Valence: 3), Tl: 3 (Valence: 3)"
mp-1207757,Y3Tl5,"Tl, Y",False,"Y: 3 (Valence: 3), Tl: 5 (Valence: 3)"
mp-636614,YPb2,"Pb, Y",False,"Y: 1 (Valence: 3), Pb: 2 (Valence: 4)"
mp-1188292,Y5Pb3,"Pb, Y",False,"Y: 5 (Valence: 3), Pb: 3 (Valence: 4)"
mp-20291,YPb3,"Pb, Y",False,"Y: 1 (Valence: 3), Pb: 3 (Valence: 4)"
mp-1187824,YBi3,"Bi, Y",True,"Y: 1 (Valence: 3), Bi: 3 (Valence: 5)"
mp-1187819,YBi3,"Bi, Y",True,"Y: 1 (Valence: 3), Bi: 3 (Valence: 5)"
mp-23241,YBi,"Bi, Y",False,"Y: 1 (Valence: 3), Bi: 1 (Valence: 5)"
mp-1178792,Y5Bi3,"Bi, Y",True,"Y: 5 (Valence: 3), Bi: 3 (Valence: 5)"
mp-624187,Y5Bi3,"Bi, Y",False,"Y: 5 (Valence: 3), Bi: 3 (Valence: 5)"
mp-2049,ZrMo2,"Mo, Zr",False,"Zr: 1 (Valence: 4), Mo: 2 (Valence: 6)"
mp-1095545,ZrTc2,"Tc, Zr",False,"Zr: 1 (Valence: 4), Tc: 2 (Valence: 7)"
mp-214,ZrRu,"Ru, Zr",False,"Zr: 1 (Valence: 4), Ru: 1 (Valence: 8)"
mp-569979,ZrRu2,"Ru, Zr",False,"Zr: 1 (Valence: 4), Ru: 2 (Valence: 8)"
mp-567181,ZrRh,"Rh, Zr",False,"Zr: 1 (Valence: 4), Rh: 1 (Valence: 9)"
mp-571664,Zr2Rh,"Rh, Zr",False,"Zr: 2 (Valence: 4), Rh: 1 (Valence: 9)"
mp-1017545,ZrRh,"Rh, Zr",True,"Zr: 1 (Valence: 4), Rh: 1 (Valence: 9)"
mp-1188413,Zr3Rh,"Rh, Zr",True,"Zr: 3 (Valence: 4), Rh: 1 (Valence: 9)"
mp-2808,ZrRh,"Rh, Zr",False,"Zr: 1 (Valence: 4), Rh: 1 (Valence: 9)"
mp-669917,ZrRh,"Rh, Zr",False,"Zr: 1 (Valence: 4), Rh: 1 (Valence: 9)"
mp-1215257,ZrRh,"Rh, Zr",True,"Zr: 1 (Valence: 4), Rh: 1 (Valence: 9)"
mp-229,ZrRh3,"Rh, Zr",False,"Zr: 1 (Valence: 4), Rh: 3 (Valence: 9)"
mp-2626,Zr3Rh5,"Rh, Zr",False,"Zr: 3 (Valence: 4), Rh: 5 (Valence: 9)"
mp-266,Zr2Pd,"Pd, Zr",False,"Zr: 2 (Valence: 4), Pd: 1 (Valence: 10)"
mp-13496,ZrPd,"Pd, Zr",False,"Zr: 1 (Valence: 4), Pd: 1 (Valence: 10)"
mp-13495,ZrPd,"Pd, Zr",False,"Zr: 1 (Valence: 4), Pd: 1 (Valence: 10)"
mp-1215363,Zr4Pd,"Pd, Zr",True,"Zr: 4 (Valence: 4), Pd: 1 (Valence: 10)"
mp-1018102,ZrPd2,"Pd, Zr",False,"Zr: 1 (Valence: 4), Pd: 2 (Valence: 10)"
mp-1017543,ZrPd3,"Pd, Zr",True,"Zr: 1 (Valence: 4), Pd: 3 (Valence: 10)"
mp-30842,ZrPd3,"Pd, Zr",False,"Zr: 1 (Valence: 4), Pd: 3 (Valence: 10)"
mp-12712,Zr3Pd4,"Pd, Zr",False,"Zr: 3 (Valence: 4), Pd: 4 (Valence: 10)"
mp-1207436,Zr9Pd11,"Pd, Zr",True,"Zr: 9 (Valence: 4), Pd: 11 (Valence: 10)"
mp-2221,Zr2Ag,"Ag, Zr",False,"Zr: 2 (Valence: 4), Ag: 1 (Valence: 11)"
mp-11239,ZrAg,"Ag, Zr",False,"Zr: 1 (Valence: 4), Ag: 1 (Valence: 11)"
mp-1008601,ZrAg2,"Ag, Zr",False,"Zr: 1 (Valence: 4), Ag: 2 (Valence: 11)"
mp-1188030,Zr3Cd,"Cd, Zr",True,"Zr: 3 (Valence: 4), Cd: 1 (Valence: 12)"
mp-1017540,ZrCd,"Cd, Zr",False,"Zr: 1 (Valence: 4), Cd: 1 (Valence: 12)"
mp-1018104,Zr2Cd,"Cd, Zr",False,"Zr: 2 (Valence: 4), Cd: 1 (Valence: 12)"
mp-1188029,Zr3Cd,"Cd, Zr",True,"Zr: 3 (Valence: 4), Cd: 1 (Valence: 12)"
mp-11313,ZrCd3,"Cd, Zr",True,"Zr: 1 (Valence: 4), Cd: 3 (Valence: 12)"
mp-570578,ZrIn3,"In, Zr",False,"Zr: 1 (Valence: 4), In: 3 (Valence: 3)"
mp-1078602,ZrIn3,"In, Zr",False,"Zr: 1 (Valence: 4), In: 3 (Valence: 3)"
mp-20800,ZrIn2,"In, Zr",False,"Zr: 1 (Valence: 4), In: 2 (Valence: 3)"
mp-1207380,ZrIn,"In, Zr",True,"Zr: 1 (Valence: 4), In: 1 (Valence: 3)"
mp-20695,Zr3In,"In, Zr",False,"Zr: 3 (Valence: 4), In: 1 (Valence: 3)"
mp-755328,ZrSn2,"Sn, Zr",False,"Zr: 1 (Valence: 4), Sn: 2 (Valence: 4)"
mp-1094272,Zr2Sn,"Sn, Zr",True,"Zr: 2 (Valence: 4), Sn: 1 (Valence: 4)"
mp-30876,Zr3Sn,"Sn, Zr",False,"Zr: 3 (Valence: 4), Sn: 1 (Valence: 4)"
mp-1188061,Zr3Sn,"Sn, Zr",True,"Zr: 3 (Valence: 4), Sn: 1 (Valence: 4)"
mp-1094255,Zr3Sn,"Sn, Zr",True,"Zr: 3 (Valence: 4), Sn: 1 (Valence: 4)"
mp-1094267,Zr3Sn,"Sn, Zr",True,"Zr: 3 (Valence: 4), Sn: 1 (Valence: 4)"
mp-543001,Zr5Sn4,"Sn, Zr",False,"Zr: 5 (Valence: 4), Sn: 4 (Valence: 4)"
mp-1094254,Zr5Sn,"Sn, Zr",True,"Zr: 5 (Valence: 4), Sn: 1 (Valence: 4)"
mp-510522,Zr5Sn3,"Sn, Zr",False,"Zr: 5 (Valence: 4), Sn: 3 (Valence: 4)"
mp-1215783,Zr10Sn7,"Sn, Zr",True,"Zr: 10 (Valence: 4), Sn: 7 (Valence: 4)"
mp-1216300,Zr20Sn13,"Sn, Zr",True,"Zr: 20 (Valence: 4), Sn: 13 (Valence: 4)"
mp-983459,HfZr,"Hf, Zr",True,"Hf: 1 (Valence: 4), Zr: 1 (Valence: 4)"
mp-1184723,HfZr3,"Hf, Zr",True,"Hf: 1 (Valence: 4), Zr: 3 (Valence: 4)"
mp-675,ZrW2,"W, Zr",False,"Zr: 1 (Valence: 4), W: 2 (Valence: 6)"
mp-1193848,Zr2Re,"Re, Zr",False,"Zr: 2 (Valence: 4), Re: 1 (Valence: 7)"
mp-12109,ZrRe2,"Re, Zr",False,"Zr: 1 (Valence: 4), Re: 2 (Valence: 7)"
mp-1374,Zr5Re24,"Re, Zr",False,"Zr: 5 (Valence: 4), Re: 24 (Valence: 7)"
mp-574458,Zr21Re25,"Re, Zr",False,"Zr: 21 (Valence: 4), Re: 25 (Valence: 7)"
mp-11541,ZrOs,"Os, Zr",False,"Zr: 1 (Valence: 4), Os: 1 (Valence: 8)"
mp-570684,ZrOs2,"Os, Zr",False,"Zr: 1 (Valence: 4), Os: 2 (Valence: 8)"
mp-1193087,Zr11Os4,"Os, Zr",False,"Zr: 11 (Valence: 4), Os: 4 (Valence: 8)"
mp-1207654,Zr54Os17,"Os, Zr",True,"Zr: 54 (Valence: 4), Os: 17 (Valence: 8)"
mp-30748,Zr3Ir,"Ir, Zr",False,"Zr: 3 (Valence: 4), Ir: 1 (Valence: 9)"
mp-568992,ZrIr,"Ir, Zr",False,"Zr: 1 (Valence: 4), Ir: 1 (Valence: 9)"
mp-11484,ZrIr,"Ir, Zr",False,"Zr: 1 (Valence: 4), Ir: 1 (Valence: 9)"
mp-1017541,ZrIr,"Ir, Zr",True,"Zr: 1 (Valence: 4), Ir: 1 (Valence: 9)"
mp-1191706,Zr2Ir,"Ir, Zr",False,"Zr: 2 (Valence: 4), Ir: 1 (Valence: 9)"
mp-1077297,Zr2Ir,"Ir, Zr",False,"Zr: 2 (Valence: 4), Ir: 1 (Valence: 9)"
mp-715,ZrIr2,"Ir, Zr",False,"Zr: 1 (Valence: 4), Ir: 2 (Valence: 9)"
mp-1188697,Zr5Ir3,"Ir, Zr",False,"Zr: 5 (Valence: 4), Ir: 3 (Valence: 9)"
mp-30749,Zr5Ir3,"Ir, Zr",True,"Zr: 5 (Valence: 4), Ir: 3 (Valence: 9)"
mp-1438,ZrIr3,"Ir, Zr",False,"Zr: 1 (Valence: 4), Ir: 3 (Valence: 9)"
mp-1065995,ZrPt,"Pt, Zr",False,"Zr: 1 (Valence: 4), Pt: 1 (Valence: 10)"
mp-1191960,Zr2Pt,"Pt, Zr",False,"Zr: 2 (Valence: 4), Pt: 1 (Valence: 10)"
mp-30858,ZrPt3,"Pt, Zr",False,"Zr: 1 (Valence: 4), Pt: 3 (Valence: 10)"
